10033	We are in a library .	s[s[n   (s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]]] punc]
10033	We 're in a library .	s[s[n   (s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]]] punc]
10037	He 's stupid .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10037	It 's stupid .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10037	That 's stupid .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10038	Let 's do it !	(s\\n)[(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n] (s\\n)[((s\\n)/n)   n]] punc]
10038	Let 's do this !	(s\\n)[(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n] (s\\n)[((s\\n)/n)   n]] punc]
10042	Let 's go to sleep .	(s\\n)[(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]] punc]
10042	Let 's hit the sack .	(s\\n)[(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n] (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
10043	He should have come .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10043	You should 've come .	
10044	I ca n't understand her .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n]]] punc]
10044	I ca n't understand it .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n]]] punc]
10044	I ca n't understand you .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n]]] punc]
10046	Get her out of here .	(s\\n)[(s\\n)[(s\\n)[((s\\n)/n)   n] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/p)   p[(p/n)   n[n]]]] punc]
10046	Take her out of here .	(s\\n)[(s\\n)[(s\\n)[((s\\n)/n)   n] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/p)   p[(p/n)   n[n]]]] punc]
10049	It 's demeaning .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10049	That 's humiliating .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10050	It 's good .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10050	She 's good .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10050	You are good .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10053	I am not too tired .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10053	I 'm not too tired .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10055	You are big .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10055	You 're great .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10058	That 's important .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10058	You are important .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10059	I eat .	s[s[n   (s\\n)] punc]
10059	I 'm eating .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10060	I am eating .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10061	I am fat .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10061	I 'm fat .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10061	I 'm flabby .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10065	Somebody is eating .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10065	Someone 's eating .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10066	I woke her up .	s[s[n   (s\\n)[(s\\n)[((s\\n)/n)   n] ((s\\n)\\(s\\n))]] punc]
10066	I woke you up .	s[s[n   (s\\n)[(s\\n)[((s\\n)/n)   n] ((s\\n)\\(s\\n))]] punc]
10067	I like it .	s[s[n   (s\\n)[((s\\n)/n)   n]] punc]
10067	I like that .	s[s[n   (s\\n)[((s\\n)/n)   n]] punc]
10068	They are arguing .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10068	They 're arguing .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10072	I will wash my car .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]] punc]
10078	I am an artist .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
10078	I 'm an artist .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
1007	It is getting dark outdoors .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))]]] punc]
1007	It is getting dark outside .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))]]] punc]
10080	This one is all yours .	s[s[n[(n/n)   n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n]]] punc]
10080	This one 's all yours .	s[s[n[(n/n)   n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n]] punc]
10086	That one is all yours .	s[s[n[(n/n)   n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n]] punc]
10086	That one 's all yours .	s[s[n[(n/n)   n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n]] punc]
10096	Does it work ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)] punc]
10096	Does that work ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)] punc]
10097	Someone 's there .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10097	There 's somebody there .	s[s[n   (s\\n)[((s\\n)/n)   n[n   (n\\n)]]] punc]
10098	Something 's happening .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10098	There 's something going on .	s[s[n   (s\\n)[((s\\n)/n)   n[n   (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]]]] punc]
1009	It is dark outside .	s[s[n   (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))]] punc]
1009	It 's dark out .	s[s[n   (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))]] punc]
1009	It 's dark outside .	s[s[n   (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))]] punc]
100	I have lost my wallet .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]] punc]
100	I lost my wallet .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
100	I 've lost my wallet .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]] punc]
10103	You absolutely must watch it .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n]]]] punc]
10104	There is also Paolo .	s[s[n   (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n]]] punc]
10104	There 's also Paolo .	s[s[n   (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n]]] punc]
10105	It was no coincidence .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
10105	It was not a coincidence .	s[s[n   (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[(n/n)   n]]] punc]
10105	It was n't a coincidence .	s[s[n   (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[(n/n)   n]]] punc]
10107	How do I know you ?	s[s[(s/s)   s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)[((s\\n)/n)   n]]] punc]
10108	It was all an illusion ?	s[s[n   (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[(n/n)   n]]] punc]
10108	Was it all an illusion ?	s[s[(s/n)[(s/n)[((s/n)/n)   n] (s\\s)] n[(n/n)   n]] punc]
10109	There is another way .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
10109	There 's another way .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
1010	Get out .	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] punc]
1010	Step outside .	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] punc]
10110	He 's a drama queen .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
10110	She 's a drama queen .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
1011	Get away !	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] punc]
1011	Go away .	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] punc]
10120	I lost .	s[s[n   (s\\n)] punc]
10120	I 've lost .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10122	Show yourself !	(s\\n)[(s\\n)[((s\\n)/n)   n] punc]
10122	Show yourself .	(s\\n)[(s\\n)[((s\\n)/n)   n] punc]
10123	I knew where to search .	s[s[n   (s\\n)[((s\\n)/s)   s[(s/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
10123	I knew where to seek .	s[s[n   (s\\n)[((s\\n)/s)   s[(s/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
10124	I need a little time .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
10124	I need some time .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
10128	He broke his promise .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
10128	You broke your promise .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
10129	Life is not fair .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10129	Life is n't fair .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10129	Life 's not fair .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10131	She did a great job .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
10131	You did a great job .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
10132	Did you see her ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)[((s\\n)/n)   n]] punc]
10132	Did you see that ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)[((s\\n)/n)   n]] punc]
10133	Now it 's her turn .	s[s[(s/s)   s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]] punc]
10133	Now it 's his turn .	s[s[(s/s)   s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]] punc]
10135	You 're German , right ?	s[s[n   (s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] ((s\\n)\\(s\\n))]] punc]
10137	I was not drunk .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10137	I was n't drunk .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10138	He is swaggering .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10138	He 's swaggering .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10139	What browser are you using ?	s[s[(s/(s/n))[((s/(s/n))/n)   n] (s/n)[(s/(s\\n))[((s/(s\\n))/n)   n] ((s\\n)/n)]] punc]
10139	Which browser are you using ?	s[s[(s/(s/n))[((s/(s/n))/n)   n] (s/n)[(s/(s\\n))[((s/(s\\n))/n)   n] ((s\\n)/n)]] punc]
10144	They blocked her .	s[s[n   (s\\n)[((s\\n)/n)   n]] punc]
10144	They blocked it .	s[s[n   (s\\n)[((s\\n)/n)   n]] punc]
10144	They restrained her .	s[s[n   (s\\n)[((s\\n)/n)   n]] punc]
10145	I am very sad .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10145	I 'm very miserable .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10145	I 'm very sad .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10147	We do not forget .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10147	We do n't forget .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10151	I was thinking about her .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n]]]] punc]
10151	I was thinking about you .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n]]]] punc]
10151	I was thinking of her .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n]]]] punc]
10155	Did you forget anything ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)[((s\\n)/n)   n]] punc]
10155	Did you forget something ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)[((s\\n)/n)   n]] punc]
1015	I found the box empty .	s[s[n   (s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n[(n/n)   n]] (s\\n)]] punc]
1015	I found the empty box .	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
10161	I got fired .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10161	I was fired .	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10163	Tom would n't care .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10163	Tom would n't mind .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
10164	Tom would n't do it .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n]]] punc]
10164	Tom would n't do that .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n]]] punc]
10170	Tom will win this game .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]] punc]
10171	Tom is going to survive .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
10171	Tom'll survive .	s[s[n[n] (s\\n)] punc]
10171	Tom will last .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10171	Tom will survive .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10173	Tom will keep you informed .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n] (s\\n)]]] punc]
10173	Tom will keep you posted .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n] (s\\n)]]] punc]
10179	Tom will be furious .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10180	Tom will be all right .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
10180	Tom will be fine .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10180	Tom will be OK .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10181	Tom has gone too far .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
10181	Tom went too far .	s[s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/((s\\n)\\(s\\n)))   ((s\\n)\\(s\\n))]]] punc]
10182	Tom watches too much television .	s[s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)[((n/n)/(n/n))   (n/n)] n]]]] punc]
10182	Tom watches too much TV .	s[s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)[((n/n)/(n/n))   (n/n)] n]]]] punc]
10183	Tom was mistaken .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10183	Tom was wrong .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10184	Tom was angry at Mary .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]] punc]
10185	Tom was suspended from school .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]] punc]
10188	Tom was astonished .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10188	Tom was startled .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10188	Tom was surprised .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10189	Tom was flabbergasted .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10190	Tom was dumbstruck .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10190	Tom was speechless .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10192	Tom was appalled .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10192	Tom was shocked .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10192	Tom was stunned .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10192	Tom was upset .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10193	Tom has been abducted .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10193	Tom has been kidnapped .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
10193	Tom was abducted .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10193	Tom was kidnapped .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10194	Tom was hurt .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10194	Tom was injured .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10194	Tom was wounded .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10195	Tom was horrified .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10196	Tom felt homesick .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10196	Tom was homesick .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10197	Tom used to be happy .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
10197	Tom was delighted .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10197	Tom was fortunate .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10197	Tom was happy .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10198	Tom wants this .	s[s[n[n] (s\\n)[((s\\n)/n)   n]] punc]
10198	Tom wants this one .	s[s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
10199	Tom walked home .	s[s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]] punc]
10199	Tom went home on foot .	s[s[n[n] (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]] punc]
10201	Tom hated Boston .	s[s[n[n] (s\\n)[((s\\n)/n)   n[n]]] punc]
10201	Tom used to hate Boston .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]] punc]
10202	Tom switched off the TV .	s[s[n[n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[(n/n)   n]]] punc]
10202	Tom turned off the TV .	s[s[n[n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[(n/n)   n]]] punc]
10205	Tom left with Mary .	s[s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]] punc]
10205	Tom split up with Mary .	s[s[n[n] (s\\n)[((s\\n)/p)[((s\\n)/p)   ((s\\n)\\(s\\n))] p[(p/n)   n[n]]]] punc]
10207	Tom speaks French fluently .	s[s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))]] punc]
10208	Tom looked startled .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10208	Tom looked surprised .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10208	Tom seemed surprised .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10208	Tom sounded surprised .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
10211	Do not provoke that wasp .	(s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] punc]]
10211	Do n't provoke that wasp .	(s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] punc]]
10213	How is it possible ?	s[s[(s/s)   s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)]] punc]
10213	How is that possible ?	s[s[(s/s)   s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)]] punc]
10213	How 's this possible ?	s[s[(s/s)   s[(s/(s\\n))[((s/(s\\n))/n)   n] (s\\n)]] punc]
