1	Product contaminated
1	Beware ! Not the product shown in picture !
1	Light - hearted fantasy diversion
1	chocolate frosting
1	way way way too dry
1	Beware the chicken bones !
1	Overpriced junk food for dogs
1	dissapointment
1	Do not order this - I received 2 dinners and 0 antioxidant
1	These are awful .
1	Popped like butterfly popcorn
1	10 of them crushed
1	Frustrated with Amazon ! ! !
1	Good chips , crappy customer service .
1	Taste like eating sand only grittier !
1	Palmer Chocholates ?
1	pot pie
1	Sorry to disagree but ........
1	Not healthy : HIGH FRUCTOSE CORN SYRUP added
1	I hate Tazo teas ( mostly )
1	Dynamic health Mangosteen Gold .
1	Twenty Bucks ? ? ? Are you INSANE ? ? ? ?
1	Wonder why I bought it ...
1	no pear taste
1	candy cane taffy ? where 's the peppermint ? !
1	Awful stuff
1	Not very good
1	stale dried strawberries
1	Awful . How can they sell this in good conscience ?
1	MOLD
1	Melted beyond recognition
1	Sent the wrong product
1	Why do their organic foods contain gelatin ? ? ?
1	Stale . crumbly
1	major disappointment !
1	Still waiting for my order
1	Does n't Last too long !
1	Leaky , Leaky , Leaky
1	sugar or no sugar
1	HIGH SODIUM / SALT
1	Item shipped was 21 days past the date stamped on the can .
1	$ 5.66 for a can of beans .. lol .. do n't think so .
1	Useless
1	MUST NOT WORK FOR EVERYONE : (
1	Am I missing something ?
1	Thin - Wattery - Not worth buying
1	Lack of Information
1	WARNING ARSENIC
1	greenyoung kefir - tiny tot amount of kefir
1	pure sugar
1	Emeril Does n't Know Beans
1	DO NOT PURCHASE THESE STRIPS IF YOU WISH TO KEEP YOUR DOG ALIVE ! ! !
1	Juniper disappointment
1	"NOT "" natural """
1	No taste ? ?
1	Emeril 's Coffees have burnt flavor
1	No MSG - what a joke !
1	Does not taste very good
1	disappointed in Amazon
1	Will No Longer Buy These !
1	Perfect Pod Coffee Maker was n't perfect at all ! !
1	Bad dog toy
1	good but overpriced
1	Not real animal crackers
1	Only for donkeys
1	Artificial tasting and yet another sweetener in it
1	cheated me
1	BUGGED
1	wow thought the search was over !
1	Ai n't worth it .
1	expensive .
1	Funky tasting water
1	Strong coffee , but
1	The Moles will be safe with this piece of junk
1	Not so healthy chemical additives
1	Unhealthy ... Look at the Ingredients
1	Good in theory , not in practice
1	Very poor tea
1	Nothing but a flop
1	Not so everlasting .....
1	Tastes nothing like coffee
1	Horrible ! Yuck ! !
1	"Wish there was a n""no star "" rating"
1	OPEN packages ! ! ! !
1	Baby food product made in Mainland China ? No thanks .
1	Better eat it fast !
1	Sugar and Water
1	Darrell Lea Liquorice
1	Nasty ! Greasy ! Plasticy taste !
1	Convenient package but exactly halva
1	Do n't forget a blender
1	Not for Valentines ! !
1	food coloring not wanted
1	be careful , moldy product , USDA now involved
1	Atrocious
1	Voss water bottle
1	The recipe or ingredient quality has changed ( ? )
1	Changed product ! ! Tastes awful !
1	DISGUSTING ! ! ! ! ! ! ! Garbage ! !
1	Shoddy Packaging
1	Cost too high
1	Exploding Soap
1	frustrated
1	Piece of JUNK
1	Not good anymore ...
1	My cat wo n't eat them !
1	Worked great , at first
1	Worst Jerky
1	confirmation of # of packages
1	change in quality
1	The tea bag comes undone when you try to take the tag off it
1	retail plus
1	Just as horrible as everyone else says it is ...
1	$ 10 Cheaper direct from Keurig , even more elsewhere
1	misleading ! ! !
1	So salty they 're inedible .
1	Green Mountain Ruined a great coffee
1	try before you buy !
1	Nothing like the original Arizona Half & Half
1	Disappointing .... Strong , unpleasant flavor
1	Do Not Buy - Only 8 K - Cups in a 24 K - Cup Box
1	Horrible ! !
1	fluffy but gritty
1	Product taste horrible
1	Worst Packaging EVER !
1	fast , excellent customer service
1	Fooled after all these years .
1	Gustaf 's Candy ( licorice )
1	THE WORST
1	Fake , does n't taste great
1	different brand shipped to me ! ! ! ! becareful !
1	H - O - R - R - I - B - L - E
1	Poorly Shipped Product Makes a Mess
1	Cats Wo n't Eat It .
1	Utterly horrifying
1	etible
1	Deadly if you fertilze
1	Something Changed , And In A Bad Way
1	Do n't . Waste . Your . Money .
1	turns into mush quickly
1	Do nt buy !
1	Worst Tasting Hot Cocoa
1	Horrible taste !
1	Sent Wrong Product
1	Aromat PRICE GONE WILD
1	Do not order from this company
1	Can not get it out of the tube !
1	Zero Performance Against Squirrels and Chipmunks
1	IS NOT A REPLACEMENT FOR FLOUR ! !
1	Tastes good but ....
1	Terrible and disgusting
1	Soggy , like eating sawdust .
1	Barry Farm awful -- no response and item never arrived ! ! ! !
1	Not as good as the organic
1	Shipping fiasco for FedEx Smart Post and Amazon
1	Far from perfect
1	Does not work
1	Poor value for the money
1	This is not mopo tofu
1	NOT KOSHER
1	What Happened ?
1	Was not shipped the product advertised !
1	This is lentil broth . Thin and pathetic .
1	MOST WERE BROKE ( LIKE 80 % ) . BUY DIRECT FROM SPANGLER NEXT TIME : (
1	Celiac .. not gluten free
1	Try Supreme Stevia Instead ...
1	Price hike !
1	Worst Boiled Peanuts Ever
1	I must be an idiot ....
1	WAYY overpriced
1	Beware of the Size
1	Not what expected
1	not really
1	Not my cup of tea ... literally .
1	This is so gross -- my 11 - mo old ca n't stand it .
1	Did n't work
1	Not what I ordered !
1	I fed my son mystery formula for months ! ! ! ! !
1	Not like the Restaurant
1	Not Golden Bowl !
1	expired product , spoiled item , do not buy
1	Safer moth control is no good
1	Authentic ... a real taste of India .
1	Not responsive
1	The puny pouches were a shock !
1	MALTODEXTRINE , BEWARE !
1	Product is stale ( very hard and dry )
1	Impossible to get out
1	Strange Smell/ Taste
1	Nasty coffee beans
1	tastes terrible
1	GOLEAN - the name is a lie
1	"Too close to the "" Sell By "" date"
1	Toblerone weight details
1	Tasted terrible . Threw it out .
1	Not Luxury ! !
1	China ? ?
1	DONT WAIST YOUR MONEY
1	Emeril 's Gormet Coffee Big Easy Bold Breaks open
1	Horrible Texture ! ! !
1	THE STUFF COMES UNBAKED . SELLER PROVIDES THE INGREDIENTS ONLY
1	Highly over rated !
1	Sugars beats the purpose of buying oatmeal for health
1	Chasing the Fog and Forgetting the Bug !
1	I found worms
1	bag of air
1	I really wanted to like this but ..
1	Absolutely worthless w / Raccons and squirrels . would rate negative if I could
1	Burnt oil taste
1	Tastes Like Dirt
1	These are not Green Lentils -
1	Probably not made in the USA
1	NOT certified Organic anymore !
1	I suggest you get dried beet juice . This was vile .
1	Good flavor , very bad texture !
1	Last minute disaster -- NOT GLUTEN FREE ! ! ! BEWARE ! !
1	Very strong malt flavor - not very vanilla - y
1	I 'll take my cake without MOLD on it
1	Boo I say . Tabasco lies .
1	Expensive and did n't melt
1	DISGUSTING DO NOT BUY
1	Dog refused to eat , and got sick once
1	NOW MADE IN CHINA
1	Change from original recipe is not acceptable
1	Dental risk
1	Much too dry
1	The worst packaging I 've seen yet
1	The blue packaged m&m 's cause cancer ?
1	Not really lemon grass flavored !
1	Rediculous price
1	My 12 - pack came opened , with 11 cookies in it
1	Picture Perfect Gumball Machine
1	Extremely unappetizing smell & flavor
1	the item says small but they are the giant size which my dogcannot eat .
1	Would rate with no stars if I could ! ! !
1	Old Quinoa ?
1	Mushy & bland . Blech .
1	Tastes like cardboard . Do n't waste your money
1	Read about GMOs before purchasing this cereal
1	Terrible - Tastes nothing like store bought product
1	Absolutely Horrible ! ! ! ! ! !
1	Received only one can of 24 pack
1	Cheap and waxy
1	Freeze Dried , my foot
1	All the goodness every body needs
1	Not the coffee on
1	O.N.E.LOAD OF CAINE SUGAR ! ! ! ! O.N.E is not telling the TRUTH ! ! !
1	Stale and Flavorless
1	large abc gummi
1	Is this Prik Khing or Green Curry Paste ?
1	Are these supposed to be blackened ?
1	Bad- Made in China
1	Failed to Grow , Ridiculous Lack of Instructions
1	Kraft has really messed up this time
1	Very Fishy Smell
1	Probably caused crystals in urine
1	Where are the ingredients ?
1	PLEASE!!!!!Don't waste your money
1	Price is high , skittles are skittles
1	totally wrong item than described
1	Bland with nasty aftertaste
1	New & Improved is terrible
1	2 week expiration
1	Wrong item ! ! ! ! ! ! ! !
1	EXTREMELY SLOW SHIPPING
1	Nothing says you love your family like artificially flavoring their baked goods
1	Crushed Cans
1	How is this vegan if it has butter in it ?
1	A good cashew ruined
1	Nearly stale
1	Cow Food
1	The most disgusting thing I have ever tasted
1	Tastes Like Diner Coffee
1	Not good ....
1	KETTLE CHIPS -- DISAPPOINTINF
1	Do Not Order from this Seller
1	Misleading Bag Size - not 48 lbs
1	Hard to chew
1	Poisoned me
1	VERY BAD FOR YOUR HEALTH ! ! ! ! ! ! !
1	Bait and Switch or Just a Mistake ?
1	Horrble
1	I 'm surpise Amazon would even sell such garbage
1	Bought at walmart
1	Bitter and acidic !
1	Confusing !
1	Love the Candy , Bad Provider
1	Worse candy ever ! !
1	Not molasses
1	like eating rocks .
1	Disgusting and NOT PITTED
1	Delicious chocolate , not shipped well
1	Ick . Save your money .
1	CONTAINS TITANIUM DIOXIDE , TOXIC and CARCINOGEN !
1	Old and hard as a rock
1	Could n't even brew it !
1	Sand Grinding Teeth
1	Coffee - Water
1	""" Dust to Dust "" - no actual leaves in this tea"
1	Cat would n't touch it
1	Squirrels were n't fazed
1	Beware Bpa .
1	Are we being decieved ?
1	Terrible tea , terrible customer service
1	Does not list ingredients
1	Smells burnt
1	May be contminated with peanuts
1	Moldy sausages
1	Great product - purchase elsewhere !
1	Food prep unit warped on first use
1	Wrong Product ? This one had ASPARTAME
1	The Ginger Cookies are YUCK
1	This is not deglet noor
1	Buy at your own risk
1	Was not item presented on the web site !
1	These used to be so much better
1	Caused my scalp to itch and break out ...
1	Liars , liars ...
1	Order arrived promptly filled with EMPTY k - cups
1	Linny
1	Two little nonaggressive chewers ate this in 1 - 2 minutes !
1	worked at first , but then she would n't eat them
1	Do not feed your dog chicken jerky products
1	Outrageously expensive ! ! !
1	awful taste
1	Made us itch ... then break out . Pass on this one .
1	Not one can was usable .
1	no smell extract
1	Agreed - a ripoff
1	Thanks for your honesty !
1	""" Healthy snack "" ? ? ? ? ?"
1	Burnt tasting ! ! !
1	Florida 's Natureal Apple Juice ?
1	Expensive disappointment
1	trip to hospital
1	Tastes fine , for mere seconds
1	read the ingredients
1	Do n't waste your time .
1	Teeccino coffee smells bad , tastes bad
1	My cats were un responsive
1	"Not really "" white chocolate "" at all"
1	Do n't get why this has sucralose in it .
1	Natural ? Fail .
1	""" POP - GARLIC "" YOU WILL BE VERY DISSAPOINTED"
1	Explosive diarrhea
1	Not 100 % natural
1	No good ! ! !
1	This stuff is absolutely AWFUL ! ! ! !
1	Very angry
1	Try a sample first
1	Salt Of the Earth ? No .
1	Old , stale rosemary
1	Used to be good , now they are terrible
1	Beware of expiration !
1	Awful taste ! Do n't buy it ! !
1	Gone in 15 minutes
1	Something sweet and Savory
1	April 6 2011 was only $ 18.75.Now is $ 39.95 for 4 pack !
1	a distant second
1	Gorgeous packaging is the best thing I can say ...
1	Corn Syrup , yuck !
1	I would n't call this Pad Thai
1	What a ripoff !
1	Update on review ...
1	Not Ground Coffee
1	Too Ginger! ... YUK !
1	ameriColor Gourmet food writer
1	Another Red Bull knockoff
1	All broken and thrown in a box , very cheap glass
1	Kahlua sugar free syrup- no good- love other flavors but not this one at all
1	Sorry , just did n't like it !
1	Lame ! ! ...
1	delivery too much and too long
1	Dog crap would have to taste better than this !
1	Picture did not match the description
1	What a disgrace
1	Poor instructions , poor taste
1	Green Moutain Coffee Newman 's special blend
1	Too expensive for 4 oz
1	Do not recommend AT ALL
1	Does anyone know what REAL coconut water tastes llike ?
1	It 's a poor substitute for fresh ground
1	Annie Chun 's Noodle Bowl Teriyaki - Pain , much pain ! ! !
1	Awful ......
1	EXTREMELY GROSS . DO NOT EXPECT VANILLA LATTE TO ACTUALLY TASTE LIKE VANILLA LATTE ! !
1	Steak sauce undercover
1	Amazon failed , item came leaking in the box
1	Does Not Taste Like Much
1	"American "" false "" advertising in action !"
1	Tasts like muddy water !
1	Stale tea !
1	broken bears
1	Ingredients include modified corn starch !
1	Totally worthless , a waste of money
1	It is a liar
1	Service was great ; taste , not so much
1	Genetically Modified Cottonseed Oil
1	Does not work in coffee makers as advertised
1	TOO expensive now
1	Really - do n't bother with this !
1	Annie 's Homegrown White Cheddar Bunnies
1	I have n't received it yet .
1	~~so disappointing~~
1	cats usually like this but it is not always consistent
1	This is a REFILL KIT ! ! ! do not be fooled ! ! !
1	It has a bad after taste
1	complete ripoff
1	Misleading picture and info from Amazon
1	Horrible taste , old or just over roasted ! ! ! ! ! ! ! !
1	overprice
1	Where are the cherries ? ( plus , it is n't real granola )
1	Just NOT like sugar !
1	Like eating rubber tire treads
1	Boring , Dry and Bland
1	So bad I threw it away
1	New and improved ! NOT ! ! !
1	Not the real deal !
1	SULFITES ! ! ! ! NOT MENTIONED BUT INCLUDED ! ! ! !
1	Whole grain bugs ?
1	Misleading ad
1	Worst Chicken Noodle Soup I 've Ever Had ...
1	Changed for the WORSE
1	Customer Service ?
1	Poor design .
1	a flavor too far
1	Good thought ... poor execution .
1	Poor service
1	very hard . may be stale ? not like other haribo gummies
1	Wow , what a pip off - almost $ 40 for this ?
1	TERRIBLE ! ! !
1	caught none
1	Nice seed but lot 's of bugs
1	These do n't really resemble chocolate chip cookies
1	Nothing like Big Easy Bold
1	SKIP THIS ONE FOR OTHER SPROUT CHOICES
1	Yum ! ...
1	Blecch ...
1	DO NOT BUY - This product KILLS
1	postage
1	Makes my cat puke 1 - 2x per week .
1	DONT BUY
1	Item not as described .
1	Mush right out of can
1	Terrible batch of kcups
1	ripped off ! ! ! !
1	Jujube Red Dates
1	Chicken by - product meal
1	Bad tasting product
1	AWFUL ! ! ! AWFUL ! ! !
1	Unfresh product
1	Wrong size pods
1	Still made in China
1	Hook and Switch
1	canceled without warning
1	Asorbic acid
1	halal beef jerky
1	THEY SPOILED THIS BY ADDING ACAI BERRY
1	We buy these at Dollar Tree for $ 1 each .
1	PRICE RIPOFF !
1	Not the right ones ! !
1	WARNING - NO RETURNS ACCEPTED
1	Spectacular Flavor - Watch for side - effects
1	Horribly Obnoxious - Same Spices -Same gravy in almost all
1	mmm .... paste ...
1	DO NOT BUY ! ! ! ! ! ! - TERRIBLE
1	Not as described - Not Coconut Oil - Oil Blend In The Packs
1	not even close
1	CHEESE CURDS
1	Are these compatible with the senseo machine ?
1	ISH
1	Incorrect item shipped
1	Would never buy again
1	I hated them !
1	Stay away , or I wish I had listened to bad reviews .
1	Filled with Bones
1	Fooled Him Once , Fooled Him Twice , Fooled Me The Thrid Time
1	Really bad flavor . Not worth the money .
1	Sweet version is n't very good
1	EXPIRATION DATE 2011 .
1	This product is full of bugs which are alive . It is not edible ! ! !
1	"Nothing like the "" real "" CDM"
1	Totally NOT Good !
1	completely melt !
1	Great Product ..... Horrible Shipping
1	Skip the Guava and eat the box !
1	Had worms
1	exactly , down the molecule , the same formula as Wal - Mart 's Organic baby formula
1	Just Awful Tasting
1	expired ! !
1	Trash Fodder
1	Please buy the regular size hazer baba these small cut ones were really horrible not like the regular size at all
1	if your baby is really fussy and gassy , this is not the formula you want - try Alimentum instead !
1	Strong icky fake vanilla taste
1	This is not gluten free .
1	Not a pack of 6 as indicated in title
1	Basically coffee mate
1	Bad Idea Package Leaking Badly
1	Bitter lime taste
1	Fake
1	Not described properly
1	Digusting , could n't even finish a cup
1	Price !
1	Melitta One Coffee Pods
1	no orange taste and not spicy
1	AAAAAAAaaaaccccKKKKK ! ! ! PRICE WENT UP OVER 50 % ! ! ! When can we subscribe for this great healthy snack ?
1	Not ecological
1	Dented cans and gross chicken bits
1	"Theatre Size Jujubes - Product was "" Not "" the Size as Described"
1	OMG , horrible
1	Deceptive advertisement
1	I love Canterbury Naturals but this is the worst
1	HORRIBLE aftertaste ! ! ! !
1	"puts the guilt in "" guilty pleasure "" without the pleasure"
1	Vermont Maid Syrup
1	Horrible - why 'd they change it ?
1	Item was never recieved
1	smashed
1	Beware of the new formula / taste !
1	Absolutely terrible
1	Does not taste the same as regular soy sauce .
1	DOUBLE THE PRICE
1	NOT as shown ! ! !
1	sounded good , but ...
1	ICKY ! ! Not a good taste .
1	Unacceptably acidic
1	Artificial Ingredients
1	Is this really the brand it describes ?
1	Awful Tahini
1	Do not order this if it has to be shipped long distances !
1	HINT ... NOT EVEN ! !
1	I love bubble gum ... but this was the worst
1	Warning -- not safe
1	Way , way , WAY too sweet - 29 g of suger in a 8.3 oz can , soda does n't have this much sugar !
1	Exploding T - Discs
1	Ingredients listed on Amazon are incorrect !
1	FLAVOR IS TERRIBLE
1	Big Ripoff
1	Worst K - Cup yet - And I am easy to please !
1	"Junk Food a la "" health food """
1	Package seal was broken and candy was missing
1	Fukien Tea Bonsai Tree
1	Hansen Drink
1	STOP : PLANT STANOLS / STEROLS MAY BE DEADLY TO YOUR HEALTH
1	does n't deserve a star
1	Beware of expiration dates ! ! !
1	Bad taste , tough , not worth it
1	nine lives seafood platter
1	Very unsatisfied with carob chips
1	Disgusting texture and flavor
1	MOLD*@$ ! ! ! !
1	Not a good deal !
1	All Hype , No Flavor
1	The most awful things ever !
1	DO NOT WORK ! ! !
1	Does n't work !
1	Out of date ?
1	Awful service !
1	1 BOX of 10 packs ....
1	Seals were already broken
1	Outrageous Price
1	My cat hates it
1	I must have done something wrong ...
1	Not for these cats
1	Chocolate was white
1	Does Not Want !
1	Less than one star ... complete waste of money
1	chocolate chips not included
1	Do not buy - it 's misrepresented .
1	One Huge Lumpy Solid Mess
1	If I COULD TELL AMAZON NOT TO SELL THIS ARRANGEMENT , I WOULD . VERY MISLEADING PICTURE ! ! !
1	found bugs in it ..
1	These are terrible ! ! ! I thought I was ordering licorice , and these are nothing ! ! Just a mouth full of testless sugar .
1	this gadget just does n't do the job .
1	Hershey Said It Was Even Better - NOT !
1	A Gift for My Worst Enemy !
1	Not Pretzel Salt
1	I agree with others - very poor results
1	do not buy this product
1	only if you like cinnamon
1	Duck Flavor makes my 2 dogs throw up
1	Late for Christmas
1	Delicious but too expensive ! ! !
1	No more seasoning . Mostly pretzels
1	Horrible gift !
1	Tastes like angel food cake
1	no gardenia , no respose from Windowbox , does it get worse ?
1	Pee - yew not Puerh
1	My cats wo n't use it .
1	crumby
1	Bad Flavor & all kernels do n't pop
1	Applicator
1	Not Even Edible
1	? ? ?
1	Way back in the day they were good , not so anymore ...
1	THE worst ever !
1	causes a burning sensation
1	WARNING ! ! ! ! ! RYE IS HIGH IN GLUTEN ! ! !
1	photoshop at its finest
1	Do not waste your money ! ! ! ! ! ! ! ! ! ! ! ! !
1	Change is not always Good
1	fruit juice taste very pronounced
1	No Bam in this ...
1	None too good
1	threw it away
1	Tasteless . Do not waste your money .
1	stained carpet
1	Biggest Omaho Steaks LETDOWN !
1	horrifying
1	YUCK ! Run like the wind from this stuff
1	YIKES ! Horrible ....
1	Sour and leaves an after taste
1	did not meet my expectations
1	Very misleading description
1	I think this is horrible
1	Great Muesli but overpriced now
1	The worst shopping experience I have ever had !
1	Not at all as described , poor packaging .
1	Low - Carb ? ?
1	Bad job
1	ordered the wrong chews
1	Used to be good ...
1	worst hot sauce ever
1	Buyer Beware of Flavor Changes Not Accurately Described
1	Threw them away !
1	The sauce is great , but the Juicer and process less so ....
1	This stuff tastes like flour
1	need to research this carefully before you buy it
1	all potatoes
1	No substitute for villa manodori
1	SORRY , NO GOOD ! ! !
1	check expiration dates
1	Watery , Powdery Poor Try at Mac & Cheese
1	Useless - deserves 0 stars
1	extremly salty
1	NOT Super Bubble gum
1	""" When they mess with the best . """
1	Do n't Order From This Merchant
1	No bueno
1	Do you feel lucky ? ?
1	Take a stand against unfair pricing
1	Inedible . Sorry , but it 's true .
1	May have made our kitty sick
1	Does Not Make Good Pancakes
1	No Signature Taste
1	Finally priced right
1	Misleading labeling
1	Warning- not gluten free
1	Poor instructions as to use
1	Does n't work for the average person
1	C.E.T. Enzymatic Oral chews
1	noway
1	NOT HAPPY ! !
1	Do n't buy this .
1	Order 15 days ago
1	Not the same quality
1	Too Expensive ! !
1	Is this a fake ?
1	Yuck . Watered down and artificial taste .
1	Sodium is Way TOO HIGH
1	Juice Syrup : Carbonated , Diluted and Canned
1	Same amount of flavor ( and less candy ) for more money
1	no customer service
1	Does n't Pop Well
1	4 boxes of 100 % damaged products .
1	Cat owner
1	WOW ! Expensive .
1	Please Pack Better ! !
1	STAY AWAY - WILL RAISE YOUR BLOOD SUGAR - NOT GOOD FOR LOW CARB OR DIABETICS
1	Tomatoe and chili are terrible
1	Fair Warning
1	Unhappy with this product
1	Bad
1	untruthful ingredients . Do n't be fooled .
1	Cans arrived dented and unsuable
1	blue chips
1	Chai ? I do n't think so !
1	What the heck
1	STUPID ME
1	Instinct Rabbit Meal
1	Terrible Gluten Free Pasta
1	Dissapointing Product
1	Have not received this product .
1	Do n't Buy , it 's only 5.5 pounds of coffee
1	Nutri Grain is a fraud
1	This company does NOT care about their customers
1	You wo n't get what you think you 're buying ... !
1	Terrible Tasting Coffee
1	Taste just like real pasta
1	Flavored cofffee ?
1	Do Not Want !
1	AWFUL , tiny kernels full of hulls
1	Will Not accept returns
1	very good product at an OUTRAGEOUS price
1	horrible horribly stale
1	Too crumbly , not enough salt
1	PREDATORY PRICING -- BEWARE OF RIPOFF
1	""" Natural Flavors "" = MSG"
1	Terrible gum
1	Suspicious ginger from China .
1	good intentions , horrible taste
1	Noticable flavor !
1	Warning : Reviews do not reflect actual product ( Feb 19 , 2012 )
1	STAY AWAY ! ! ! !
1	Arrived melted and discolored
1	AVOID This RIP OFF !
1	Horrendous
1	Disappointing Change
1	GROUND COFFEE - Misleading Title
1	jacked up
1	Over Salted !
1	some boxes were leaking , others were expired .
1	Quantity , but maybe not as good quality
1	DON'T BUY ! Do n't waste your money ! ! !
1	Outdated produxt
1	Ick- do n't buy from amazon
1	Over - priced
1	Arrived opened and old
1	Received a package of beef sticks with mold !
1	YUK ..... just awful .......
1	Extremely bad longevity
1	hello ? anybody out there ?
1	Price Doubled Over Night
1	absurd price increase
1	3 of 5 Timothy 's k - cups exploded .
1	New package , new warnings
1	Really ? !
1	Kitty not impressed .
1	Sourdough starter did n't get sour .
1	Grounds clog K machine
1	THEY DISOLVE TO QUICKLY
1	aweful
1	I did not receive my order
1	In addition to price these taste terrible !
1	low carb pan cake mix
1	Not the same as the good old McCormicks Grilled Steak Seasoning
1	Bitter surprise
1	This is not pretzel salt
1	Never showed up !
1	past due
1	Very sweet and watered down
1	GELATIN in baby food
1	Great crackers , but expire within a few weeks of order
1	""" Made "" in the US does NOT mean there are no ingredients from China"
1	will never know how the cherries tasted ...
1	Tastes slightly bitter and very high in salt .
1	SOS mandarin orange segments
1	Beware the difference between Caramel and Classic Caramel
1	Does n't Begin To Compare With the Real Thing
1	Does not deliver enough volume
1	Horrible chemical taste ; kept me up all night
1	Toxic ingredient
1	choco
1	Kills St. Augustine grass
1	Description misleading , top ingredient SUGAR , not mentioned at all !
1	$ 52 for 4 boxes ? ? ? ?
1	The worst one !
1	Try A Different Brand
1	Ridiculous postage cost
1	Grit in your teeth and mush in your mouth ...
1	Splenda - What a horrible idea
1	The real French Maille mustard
1	What you see is n't what you get
1	unsatisfied with the food , and disappointed with their customer service
1	""" New "" not so good"
1	"Not Asparatame it is Sucralose "" Splenda """
1	They ruined a great cracker ..
1	Seriously .... look at how many ingredients are in these
1	Watery tea , overpowered spice
1	OMG - The horrors .... the horrors .
1	Look carefully ....
1	Not for a snack either
1	New special dark not as good as old silver can dutch cocoa
1	Dry , too sweet , intense
1	Jones Chicken Taffy Dog Treat
1	very missleading
1	Bad Product
1	Clogs up Keurig !
1	IF you like this , just try tasty east Soy Jerky
1	Product problem
1	Does not attract the wasps
1	If I could give it 0 stars , I would . NASTY ! ! !
1	Dollar store quality crap
1	Cubed rock candy
1	Couscous leaks from boxes
1	Bad Taste
1	The price is somewhat a SCAM
1	Not Annie 's Best ...
1	Health warning to all
1	DO NOT EVER USE THEM ! ! !
1	Ca n't even review taste
1	Not very healthy ?
1	They do n't like 'em . . . .
1	Wrong item ; requires UPS for paid returns
1	Sesame Bread Sticks
1	Good Earth Sweet and Spicy Taste has changed
1	YIKES !
1	No trust
1	Ca n't detect the prickly pear
1	Dog would n't eat
1	WARNING : High Fructose Corn Syrup
1	Worst in a comparison of Popcorns
1	Never got them
1	Not at all as advertised
1	Terrible stuff
1	Mrs. Mays ... MADE IN CHINA
1	very dissapointed
1	Unhappy With Purchase
1	Get real peanut butter
1	Is there any eye cream that works ?
1	Tried it once - never again
1	Medjool Dates
