3	Oil price steadies	s[n[n[(n/n)   n]] (s\\n)]
2	Dream officially shattered	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Sinkerballer is rising	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Radcliffe run defended	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Calpine Accounts Questioned	s[n[n[(n/n)   n]] (s\\n)]
2	Cutdown Day Arrives	s[n[n[(n/n)   n]] (s\\n)]
2	Santana Keeps Cruising	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Birdstone Proves Worth	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	FRENCH HOSTAGES TALKS	s[n[n[(n/n)   n]] (s\\n)]
2	Hewitt runs hot	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Hewitt feels invincible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Consumer spending rebounds	s[n[n[(n/n)   n]] (s\\n)]
2	Prospective jurors grilled	s[n[n[(n/n)   n]] (s\\n)]
3	Consumer Confidence Skids	s[n[n[(n/n)   n]] (s\\n)]
2	Cal was robbed	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Consumer confidence falls	s[n[n[(n/n)   n]] (s\\n)]
3	Albertsons Profit Falls	s[n[n[(n/n)   n]] (s\\n)]
3	Consumer confidence plummets	s[n[n[(n/n)   n]] (s\\n)]
3	House Prices Stall	s[n[n[(n/n)   n]] (s\\n)]
4	Spherix Executive Resigns	s[n[n[(n/n)   n]] (s\\n)]
1	US Consulate attacked	s[n[n[(n/n)   n]] (s\\n)]
3	World voices shock	s[n[n[(n/n)   n]] (s\\n)]
4	Manitas principal collaborates	s[n[n[(n/n)   n]] (s\\n)]
2	Butcher backs Souness	s[n[n[(n/n)   n]] (s\\n)]
3	Dollar Rally Ebbs	s[n[n[(n/n)   n]] (s\\n)]
3	Home loans explode	s[n[n[(n/n)   n]] (s\\n)]
4	Space station updated	s[n[n[(n/n)   n]] (s\\n)]
3	Oil prices calm	s[n[n[(n/n)   n]] (s\\n)]
3	Manufacturing Output Drops	s[n[n[(n/n)   n]] (s\\n)]
3	Lifetime Magazine Closing	s[n[n[(n/n)   n]] (s\\n)]
3	Oilsands rail touted	s[n[n[(n/n)   n]] (s\\n)]
1	Brit soldier charged	s[n[n[(n/n)   n]] (s\\n)]
2	Sven is cool	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Stocks may slide	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The reign has ended	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Laser Printer Recall	s[n[n[(n/n)   n]] (s\\n)]
4	Vampire robot developed	s[n[n[(n/n)   n]] (s\\n)]
2	Repeat bears watching	s[n[n[(n/n)   n]] (s\\n)]
4	Sasser author indicted	s[n[n[(n/n)   n]] (s\\n)]
2	Germany gets aggressive	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Broadband Proves Popular	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Mobile apps rising	s[n[n[(n/n)   n]] (s\\n)]
4	Antitrust Ruling Reverberates	s[n[n[(n/n)   n]] (s\\n)]
1	US defector surrenders	s[n[n[(n/n)   n]] (s\\n)]
3	Dow weakness prevails	s[n[n[(n/n)   n]] (s\\n)]
2	Hoyas Fall Short	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Miami plays nice	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	HARRINGTON DRAWS LEVEL	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Mortgage rates increase	s[n[n[(n/n)   n]] (s\\n)]
2	Mystics Remain Alive	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Sasser teen charged	s[n[n[(n/n)   n]] (s\\n)]
3	China investment slows	s[n[n[(n/n)   n]] (s\\n)]
1	Guantanamo witnesses barred	s[n[n[(n/n)   n]] (s\\n)]
3	Jobs outlook brightens	s[n[n[(n/n)   n]] (s\\n)]
3	LSI Logic Warns	s[n[n[(n/n)   n]] (s\\n)]
3	Vivendi losses surge	s[n[n[(n/n)   n]] (s\\n)]
3	Dollar Inches Up	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Iraqi insurgents continue	s[n[n[(n/n)   n]] (s\\n)]
1	Milosevic trial postponed	s[n[n[(n/n)   n]] (s\\n)]
3	Tokyo Stocks Lower	s[n[n[(n/n)   n]] (s\\n)]
3	US markets drop	s[n[n[(n/n)   n]] (s\\n)]
2	NHL lockout begins	s[n[n[(n/n)   n]] (s\\n)]
2	NHL Lockout Begins	s[n[n[(n/n)   n]] (s\\n)]
3	Media giants merge	s[n[n[(n/n)   n]] (s\\n)]
1	US pounds Falluja	s[n[n[(n/n)   n]] (s\\n)]
2	Gators get booted	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Indonesia polls open	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Ace is wild	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Concert blast investigated	s[n[n[(n/n)   n]] (s\\n)]
4	Sasser author hired	s[n[n[(n/n)   n]] (s\\n)]
1	Clothes junkies flock	s[n[n[(n/n)   n]] (s\\n)]
4	Slimmer PlayStation launched	s[n[n[(n/n)   n]] (s\\n)]
3	Handheld battle begins	s[n[n[(n/n)   n]] (s\\n)]
3	Red Hat Rebound	s[n[n[(n/n)   n]] (s\\n)]
4	Hardware PSTwo Confirmed	s[n[n[(n/n)   n]] (s\\n)]
2	Cubs Stay Hot	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Home building surges	s[n[n[(n/n)   n]] (s\\n)]
3	Splenda Is Splendid	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	ConAgra Profit Falls	s[n[n[(n/n)   n]] (s\\n)]
2	Todd MacCulloch Retires	s[n[n[(n/n)   n]] (s\\n)]
2	Hamilton Is Suspended	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Rape Inquiry Expands	s[n[n[(n/n)   n]] (s\\n)]
3	Dollar trades stronger	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Button decision delayed	s[n[n[(n/n)   n]] (s\\n)]
4	Internet threats grow	s[n[n[(n/n)   n]] (s\\n)]
3	Fannie Leaders Doubted	s[n[n[(n/n)   n]] (s\\n)]
2	Defense Is Reacting	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Ricky Must Pay	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Another 10 are taken	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Cambridge constructs comeback	s[n[n[(n/n)   n]] (s\\n)]
2	Wolfsburg remains top	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	No Place is Safe	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Rivalry is exhausting	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Trojans dodge upset	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	US ends its final drought	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
3	Market closes weaker	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Key Backups Praised	s[n[n[(n/n)   n]] (s\\n)]
2	Astros Stay Close	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Edelin Ruled Ineligible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	BCCI elections delayed	s[n[n[(n/n)   n]] (s\\n)]
1	Hungarian Referendums Fails	s[n[n[(n/n)   n]] (s\\n)]
4	I Steal Your Heritage	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Minors Director Fired	s[n[n[(n/n)   n]] (s\\n)]
3	Restatement Decision Deferred	s[n[n[(n/n)   n]] (s\\n)]
1	Suicide bombings defended	s[n[n[(n/n)   n]] (s\\n)]
2	Indians Pitcher Shot	s[n[n[(n/n)   n]] (s\\n)]
3	Personal income rises	s[n[n[(n/n)   n]] (s\\n)]
2	TV coverage confirmed	s[n[n[(n/n)   n]] (s\\n)]
4	Microsoft Judge Skeptical	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	PeopleSoft boss fired	s[n[n[(n/n)   n]] (s\\n)]
4	Cybersecurity Czar bails	s[n[n[(n/n)   n]] (s\\n)]
2	Wild Nice win	s[n[n[(n/n)   n]] (s\\n)]
2	Dawson drives Crimson	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	IPO Outlook Muted	s[n[n[(n/n)   n]] (s\\n)]
4	Manhunt game banned	s[n[n[(n/n)   n]] (s\\n)]
2	I Rushed The Irish	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Juve Go Clear	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Mancini laments defending	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	IE Strategy Backfires	s[n[n[(n/n)   n]] (s\\n)]
4	Rojo Blog Launched	s[n[n[(n/n)   n]] (s\\n)]
2	Running Game Stalled	s[n[n[(n/n)   n]] (s\\n)]
4	WebMethods Chief Resigns	s[n[n[(n/n)   n]] (s\\n)]
3	Factory orders decline	s[n[n[(n/n)   n]] (s\\n)]
2	He 's a grown Manny	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Cardinals Start Strong	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Genentech gets served	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Owen should start	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Maurice Wilkins dies	s[n[n[(n/n)   n]] (s\\n)]
4	NASA inspector indicted	s[n[n[(n/n)   n]] (s\\n)]
1	Cambodian king abdicates	s[n[n[(n/n)   n]] (s\\n)]
2	Bullpen came undone	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Bengals finish strong	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Gaza battle rages	s[n[n[(n/n)   n]] (s\\n)]
2	Lewis Pleads Guilty	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	US Stocks Lower	s[n[n[(n/n)   n]] (s\\n)]
2	Phelps Opens Big	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Old Course humbled	s[n[n[(n/n)   n]] (s\\n)]
4	Google SMS launched	s[n[n[(n/n)   n]] (s\\n)]
3	GE Net Rises	s[n[n[(n/n)   n]] (s\\n)]
1	Nigerian workers strike	s[n[n[(n/n)   n]] (s\\n)]
3	Markets end lower	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Yankees Look Dashing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Red Sox Advance	s[n[n[(n/n)   n]] (s\\n)]
1	BCCI officials suspended	s[n[n[(n/n)   n]] (s\\n)]
2	GP qualifying bumped	s[n[n[(n/n)   n]] (s\\n)]
2	Vogts remains optimistic	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Yellow Jackets Romp	s[n[n[(n/n)   n]] (s\\n)]
2	Nothing rivals this bitter feud	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Jets remain unbeaten	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Napster Founder Returns	s[n[n[(n/n)   n]] (s\\n)]
2	Slick Vick struggles	s[n[n[(n/n)   n]] (s\\n)]
2	Marty Gets Mad	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Astros short hops	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Inputs are dangerous	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	PayPal problems continue	s[n[n[(n/n)   n]] (s\\n)]
2	Nicklaus Looks Ahead	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	You Need a Robolawyer	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Mets coaches axed	s[n[n[(n/n)   n]] (s\\n)]
3	Copper Slide Continues	s[n[n[(n/n)   n]] (s\\n)]
3	Juniper Earnings Rise	s[n[n[(n/n)   n]] (s\\n)]
3	Trade gap widens	s[n[n[(n/n)   n]] (s\\n)]
4	PeopleSoft executive departs	s[n[n[(n/n)   n]] (s\\n)]
2	Geiberger edges clear	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Nowak Will Return	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Officer is suspended	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Stuttgart stays unbeaten	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Oklahoma Astronaut Remembered	s[n[n[(n/n)   n]] (s\\n)]
2	Rossi reigns supreme	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The dream stays alive	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	He 's a fast learner	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Wenger stays silent	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Blue chips bruised	s[n[n[(n/n)   n]] (s\\n)]
4	The Fight is Finished	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Hammons merger eyed	s[n[n[(n/n)   n]] (s\\n)]
3	I feel your pain	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Veerappan shot dead	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Bangladeshi politicians attacked	s[n[n[(n/n)   n]] (s\\n)]
3	Motorola Profit Rises	s[n[n[(n/n)   n]] (s\\n)]
4	Bird populations declining	s[n[n[(n/n)   n]] (s\\n)]
3	Liberty Mutual probed	s[n[n[(n/n)   n]] (s\\n)]
3	Pfizer earnings grow	s[n[n[(n/n)   n]] (s\\n)]
2	Mutu begins counselling	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Frederick Pleads Guilty	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Japanese Stocks Fall	s[n[n[(n/n)   n]] (s\\n)]
3	Computershare shares soar	s[n[n[(n/n)   n]] (s\\n)]
3	Insurance probe widens	s[n[n[(n/n)   n]] (s\\n)]
1	Burma PM accused	s[n[n[(n/n)   n]] (s\\n)]
2	Arsenal rues blunders	s[n[n[(n/n)   n]] (s\\n)]
3	Jobless Claims Drop	s[n[n[(n/n)   n]] (s\\n)]
3	China economy slows	s[n[n[(n/n)   n]] (s\\n)]
2	McGrady Fires Back	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Russian Skater Recovering	s[n[n[(n/n)   n]] (s\\n)]
2	Gunners cry foul	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Stadium Upsets Crowd	s[n[n[(n/n)   n]] (s\\n)]
4	Healthcare is Different	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Japan Shares Rise	s[n[n[(n/n)   n]] (s\\n)]
3	Outer Suburbs Booming	s[n[n[(n/n)   n]] (s\\n)]
2	It 's a happy homecoming	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Optimism is rampant	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Mortgage Applications Fall	s[n[n[(n/n)   n]] (s\\n)]
2	Gonzaga Coach Leaving	s[n[n[(n/n)   n]] (s\\n)]
2	Bulldogs Get Punished	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Pedestrian Ban Reversed	s[n[n[(n/n)   n]] (s\\n)]
2	Cost Estimate Jumps	s[n[n[(n/n)   n]] (s\\n)]
2	Marine Wives Rally	s[n[n[(n/n)   n]] (s\\n)]
1	Buried toddler survives	s[n[n[(n/n)   n]] (s\\n)]
2	Brazilian ace dies	s[n[n[(n/n)   n]] (s\\n)]
3	DreamWorks IPO Surges	s[n[n[(n/n)   n]] (s\\n)]
2	The feeling is unbelievable	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	It 's a family affair	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	BALCO fallout continues	s[n[n[(n/n)   n]] (s\\n)]
2	Adjustment Buoys Byrd	s[n[n[(n/n)   n]] (s\\n)]
1	Last man standing	s[n[n[(n/n)   n]] (s\\n)]
3	US Airways Watch	s[n[n[(n/n)   n]] (s\\n)]
1	Indira Gandhi remembered	s[n[n[(n/n)   n]] (s\\n)]
4	PSP price drops	s[n[n[(n/n)   n]] (s\\n)]
4	The Times goes tabloid	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Manufacturing Growth Slowing	s[n[n[(n/n)   n]] (s\\n)]
3	Manufacturing Sector Grows	s[n[n[(n/n)   n]] (s\\n)]
3	Manufacturing growth slows	s[n[n[(n/n)   n]] (s\\n)]
3	Retail sales rebound	s[n[n[(n/n)   n]] (s\\n)]
2	Irish mystery deepens	s[n[n[(n/n)   n]] (s\\n)]
3	Conrad Black resigns	s[n[n[(n/n)   n]] (s\\n)]
2	NHL players meet	s[n[n[(n/n)   n]] (s\\n)]
2	Cowboys Are Coming	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	New Nokia Advances	s[n[n[(n/n)   n]] (s\\n)]
3	Housing market cools	s[n[n[(n/n)   n]] (s\\n)]
4	The Hitman is Back	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	BODY COUNT RISES	s[n[n[(n/n)   n]] (s\\n)]
3	Productivity growth slows	s[n[n[(n/n)   n]] (s\\n)]
1	Bosnian Government Resigns	s[n[n[(n/n)   n]] (s\\n)]
2	Stadium Plan Challenged	s[n[n[(n/n)   n]] (s\\n)]
3	NVIDIA Is Vindicated	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Fallujah fighting intensifies	s[n[n[(n/n)   n]] (s\\n)]
2	Woods Makes Run	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Molik runs cold	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Job growth soars	s[n[n[(n/n)   n]] (s\\n)]
2	Nobody Beats the Wiz	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	WorldCom Investors Settle	s[n[n[(n/n)   n]] (s\\n)]
1	Hostage talks postponed	s[n[n[(n/n)   n]] (s\\n)]
1	Thai unrest intensifies	s[n[n[(n/n)   n]] (s\\n)]
1	Arafats liver fails	s[n[n[(n/n)   n]] (s\\n)]
1	Iraqi called uncooperative	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Dolphins coach quits	s[n[n[(n/n)   n]] (s\\n)]
2	Rog still best	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Netflix Sees Green	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Liquor Ads Allowed	s[n[n[(n/n)   n]] (s\\n)]
2	Financing Plan Backed	s[n[n[(n/n)   n]] (s\\n)]
2	Cardinals Keep Rolling	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Tiffany Earnings Fall	s[n[n[(n/n)   n]] (s\\n)]
4	TiVo hacks flourish	s[n[n[(n/n)   n]] (s\\n)]
3	Dell Profit Rises	s[n[n[(n/n)   n]] (s\\n)]
1	Yasir Arafat Dies	s[n[n[(n/n)   n]] (s\\n)]
2	Wizards Start Slow	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Pistons defense falters	s[n[n[(n/n)   n]] (s\\n)]
4	Oddworld Gets Wrathful	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	LEEDS TAKEOVER COLLAPSES	s[n[n[(n/n)   n]] (s\\n)]
1	Fallujah fighting rages	s[n[n[(n/n)   n]] (s\\n)]
3	Insurance Probe Grows	s[n[n[(n/n)   n]] (s\\n)]
3	Simon Property sues	s[n[n[(n/n)   n]] (s\\n)]
4	Firefox Meme Spread	s[n[n[(n/n)   n]] (s\\n)]
2	Hart powers attack	s[n[n[(n/n)   n]] (s\\n)]
2	Londons chances improve	s[n[n[(n/n)   n]] (s\\n)]
4	Blogger goes multilingual	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	N.Y. Starts Manning	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Viagra ad stiffed	s[n[n[(n/n)   n]] (s\\n)]
4	MPAA Starts Suing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	HP Earnings Rebound	s[n[n[(n/n)   n]] (s\\n)]
3	Sainsbury profits slashed	s[n[n[(n/n)   n]] (s\\n)]
2	Boxer Holyfield Suspended	s[n[n[(n/n)   n]] (s\\n)]
3	Earnings growth slips	s[n[n[(n/n)   n]] (s\\n)]
3	Treasuries Prices Rising	s[n[n[(n/n)   n]] (s\\n)]
2	Ticket Process Begins	s[n[n[(n/n)   n]] (s\\n)]
1	It was the language barrier	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
3	Two Kings Dethroned	s[n[n[(n/n)   n]] (s\\n)]
2	Boyz bid fails	s[n[n[(n/n)   n]] (s\\n)]
1	Barroso Commission approved	s[n[n[(n/n)   n]] (s\\n)]
4	US Troops Investigated	s[n[n[(n/n)   n]] (s\\n)]
3	Cracker Barrel Rolling	s[n[n[(n/n)   n]] (s\\n)]
2	Gilchrist Keeps Working	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Brown Steps Forwrad	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	KIWIS QUICKLY DISMISSED	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Greek sprinters charged	s[n[n[(n/n)   n]] (s\\n)]
2	SORENSTAM STAYS AHEAD	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Banking Company Settles	s[n[n[(n/n)   n]] (s\\n)]
4	BT plots comeback	s[n[n[(n/n)   n]] (s\\n)]
1	Palestinian candidates register	s[n[n[(n/n)   n]] (s\\n)]
4	Swift Observatory Launched	s[n[n[(n/n)   n]] (s\\n)]
4	Life is good	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Baghdad Governor Assassinated	s[n[n[(n/n)   n]] (s\\n)]
2	It 's a group dynamic	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
3	Mike Wallace subpoenaed	s[n[n[(n/n)   n]] (s\\n)]
3	It 's a Family Affair	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
4	Surf 's up	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Eisner testimony countered	s[n[n[(n/n)   n]] (s\\n)]
4	The VHS is Dead	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Davidson test cancelled	s[n[n[(n/n)   n]] (s\\n)]
3	Shopping season starts	s[n[n[(n/n)   n]] (s\\n)]
4	Global Warming Continues	s[n[n[(n/n)   n]] (s\\n)]
2	Brown Explains Leaving	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Kicker Hall Returns	s[n[n[(n/n)   n]] (s\\n)]
