2	Great Fun Album
2	good martini set
1	wonder woman costume
2	Nice Tension Rod
2	Umbra tension rod
2	A National Treasure
2	An Awesome Ministry
2	excellent diabetes guide
1	Nice Basic Mug
1	Core Sports Performance
2	AN EXCEPTIONAL WORK
2	Very good book
2	Good Reference for Disney World
2	Mercer Mayer Books
2	Blaze Horse Books
2	Great books on fly fishing
2	Great Everyday Glassware
2	Asatru music in fine form
1	poorly written nonsense
1	Unidentified Reading Object
1	Milli Vanilli redux
2	Excellent Everyday China
2	A Good Album
2	Welch Allyn thermometer
2	A Great Documentary
2	a good book
2	THE HARMONIOUS HOLLIES
2	Essential Step in PE Preparation
2	D Koontzs books
1	Frankenstein Prodigal Son
1	Horrible motor noise
2	good book for little ones
2	good fantasy romance
1	Low Quality POS
2	Boot Camp to Spiritual Fitness
2	Fascinating view into the past
2	Beginner woodsman manual
2	Good family fare
2	A great classic
2	A True Epic
2	Incredible Literary Work
2	Typical Manipulations with Tragic Consequences
2	Classic Thomas Hardy
1	Reality lessons for Thomas Hardy
1	Bad cover condition
2	T Shirt Mania
1	incorrect sewing instructions
2	Great Bike Rack
2	Swagman Bike Rack
2	Great Disposable Nipples
2	Best Disposable Nipples
2	Worthy addition to the bookshelf
1	Man Kzin IX
1	A worthless book
2	My favorite Kerouac
1	Buddihism book for introspective thought
2	a different Kerouac
1	Poor Kindle edition
2	Farily decent movie
1	no speacial features
1	A Time Waster
1	Poorly Made DVD
2	Solid popcorn flick
1	No Special Features
2	a great movie
2	3d version info
2	Good series ender
1	no 3D version
1	Great Visuals / Terrible Script
1	One bad movie
1	Dark Day On The Moon
2	Dark Side of the Moon
1	Venus Fly Trap
1	ABSOLUTE GARBAGE PRODUCT
1	no more service
2	Perfect introductory video
2	Great Introduction - A classic
2	great 4 hiking
2	Awesome hiking boot
1	Poor quality control
1	Cheaply made boot
2	Great boot for the price
1	Right Boot Defective
2	Great boots for the price
2	Great hiking boots
1	Lean Pickin 's
2	Great Budget Camcorder
2	RPM Sensor Assembly
2	Best Computer Acessory
2	Fantastic Photo Printer
1	Poor customer support
1	Skanky lightning in a bottle
1	Limited life span
2	Very Good printer
1	FORMER HP FAN
2	Great Book for any Age
2	Science Fiction Masterpiece
2	Unique transposition of our history
1	A huge disappointment
2	All Nicolas Cage
1	Very Bad Movie
2	Lock Lace Brown
2	Clear cut disc
2	a good deal
2	Great 1st Season
2	Romero x Rambo
2	great beginner cam
2	A great CD
2	A different Charlotte
2	Good Overall Book
1	VERY limited lifespan
2	Fitting beginnng of an epic
2	CLASSIC ACTION MOVIE
2	typical chick flick
2	Peace & Positivity
1	strange incomprehensible mess
2	Great Book for Young Women
2	Great Alaska singers
2	Lotus Flower Purchase
1	Poor quality for the money
1	Constant paper jams
2	convenient twin airbed
2	Great Air Mattress
1	A total dud
1	Crappy Air bed
2	Intex Twin Airbed
2	Intex air mattress
2	Awesome Air Bed
2	comfortable kids bed
2	INTEX air bed
1	Short Product Life
2	Good Air Mattress
2	Great Quality Toy
1	one hit wonder
1	Fleetwood Mac Rumours
2	Solid water timer
2	A Fun Read
2	My Favorite Shakespeare
2	A Fine Work
1	A curmudgeon review
1	Another Lost Sale
1	Locking Earring Case
2	best parenting book
2	Two sides to every coin
2	Good stoner blues
2	My Dali Introduction
1	Poor sound quality
2	10 Channel Mixer
2	real life hero
1	Terrible Picture Quality
2	GREAT NUMBER BOARD
2	Great Teaching Tool
2	A great book~
2	A early favorite
1	BASIC DESIGN FLAW
1	Headphone Jack Problems
2	Great MP3 player
2	pretty good documentary
2	THE BEST SALSA
1	An enormous disappointment
1	only 1 in the bag
2	A great performance
2	Tina Turner concert
2	A Page Turner
2	Rough Hewn Poetry
2	Wild Alaskan adventure
1	SanDisk MP3 Player
2	One major criticism
1	a Mac user
2	Great little mp3
1	Poor Qiality Control
2	Good value for the money
2	Good Value for the Money
1	public speaking book
1	good examples - no index
2	Quick review on public speaking
1	Semi- additive Cooking
2	A must read
1	Gratuitous slasher porn
2	A Good Book
1	Liver Cleanse Supplement
2	Great Science Fiction
2	Jabra ear gel
1	Jabra Ear Gels
2	Reasonable interpretation of a classic
1	The Diamond Hunters
1	The Diamaond Hunters
1	Totally Unbelievable Tale
2	Dangerous Mail Service
1	Long term owner
2	Great latin disco
1	Too many cooks
2	Heart warming movie
2	New battery in retail package
2	Perfect backup battery
2	Excellent little battery
2	Brand Name Battery
1	Horrible stupid movie
1	A Total Failure
2	The Last Word
2	Favorite toy at birthday party
2	Long time quilter
2	VHS tape of Vital signs
1	Seamingly poor quality
2	The Cool Gizmo
1	junk junk junk
2	An interesting book
2	Dell E207WFP Monitor
2	The Safe Place
2	A delighted Teen
2	Colorful Overview of the Islands
2	An Unfound Gem
2	a new king
2	LIFE CHANGINGING BOOK
2	GREAT BOOK IN EVERY WAY
2	Overall Good Book
2	Good book for young teens
2	Good Lens Cap
2	A Wonderful Composition
1	A New Translation
1	Poor Quality Binding
1	Very bad edition
2	The Missing Link
2	Camera Battery Charger
1	Low quality dvd
1	Brilliant Movie - Dreadful DVD
2	Life Changing Memoir
2	Very good reading
2	A wonderful purchase
1	Missing tons of crucial elements
2	Super Cute Toy
1	terrible shipping service
1	Incorrect Product Information
2	Beautiful Hard Cover
1	Too Much Info
2	pure hardcore thrash
2	Great Band Info
1	Failed attempt at female empowerment
2	A Fantastic Read
2	very exiting series
1	Prehistorical Meandering Story
2	A Scientific Saga
2	a wonderful epic
1	way too much
2	A fascinating tale
2	Excellent reference guide
2	Fire Emblem on Game Cube
2	Very fun game
1	Kindle version - lost formatting
2	Great Early Motörhead
2	The Perfect Portfolio
1	Pervasive Silicone Enhancement
1	Relaxing viewing time
2	High Flying Adventure
2	WWI movie review
2	best movie of the year
2	Excellent aviation movie
2	fab book for cowboy gear
2	The Parables Review
2	A Real Sleeper
1	2 stars for 2 scenes
2	young hockey fans
2	Good Family Movie
2	Good hockey movie
1	A real disappointment
2	Fabulous customer service
2	Sega Sports Rules
2	A comidy thriller
2	Pea Pod Babies
2	Interfaith Symbol Charm
1	A Major disappointment
2	Very Good Western
2	High Quality CSI
2	My Favorite Book
2	A Modern Classic
2	Really Good Book
2	21st century reading
2	A Grim Orwell
2	Timeless Future Fiction
1	School Book review
2	Rough paper edges
1	Chibi Vampire Review
1	A Real Disappointment
2	Good Gun case
1	A real downer
2	Difficult Parents quality
1	Tha Dogg Pound
2	Wonderful feminist novel
1	The usual dreck
1	A Bad Book
2	Engaging fast read
1	An ok book
1	A Time Waste
2	Fahrenheit 451 Review
2	Classic audio book
1	Fahrenheit 451 Audiobook
1	An OK book
1	A major dissapointment
2	A good read
1	451 review by Jessica C.
1	Fahrenheit 451 review
2	Car charger for Motorola Razor
1	Definitely a FAKE
1	Great Value for the Money
1	Too Many Glitches
2	Useful litecubes for different events
2	Some great movies
1	British Film Collection
1	Bad product . Horrible drivers
1	12 games for 9 bucks
1	An Udder Disaster
1	an awful card
2	Very Good Movie
1	Worst Alternate Idea
1	Bad return service
2	A Nice Continuation
2	Great job on this one
1	A Stargate Movie
2	stargate sg1 continuum
1	worst rice cooker
1	Poor renditions of classic games
1	ZZZZZ ZZZZZ ZZZZZ
2	Fun Lola Fun
2	A Running Movie
2	Trés Bien Céline
1	Good tea / cheap chest
2	Perfect Basic Bra
1	Terrible motivational film
2	great graphics for the money
1	Very poor story
1	A Repetative Scare
2	Pretty Good Flick
1	Bad horror movie
1	TERRIBLE ATTEMPT AT GOTHIC HORROR
1	Worst possible remake
1	Mediocre horror movie
1	PCKJC Review by Kelvin Lam
2	Religion Review - LSCHS Student
2	Mr. Puntels Class
1	zero customer service
2	Good replacement part
1	Disgusting garlic breath
2	a fabulous sequel
2	a good memory
2	A wonderful discovery
2	A timeless classic
1	100 years of tortured reading
2	a major classic
2	Allegorical Fiction At Its Finest
2	A Fantastic Story
1	A skilled rapist
1	100 years of slow reading
2	So many Buendias
2	Magical Realism at its best
2	An Absolute Good
2	A Beautiful Translation
2	A great mount
2	THE USUAL SUSPECTS
2	An affordable collection
2	A Great Show
1	Rather outdated Swedish
2	Beautiful Lullabuy Music
1	Yawn De Florette
2	Pulitzer Prize Winner
2	a teenagers opion
1	pure formula junk
2	Good Picture - Great Audio
1	really weak Film
2	A good season
2	One Tree Hill
1	Crappy Guardian Villains
2	Great Game for Young Kids
2	Continuing enjoyment through the years
2	Great little tool
2	An unbiased history
2	Excellent Recording Artist
2	True Bionic Serum
2	Exciting Kid Toy
2	Best game of all time
2	The Mennonite Hymnal
2	A nice DVD
2	An Excellent Gift
2	The Shipping News
2	Best book on the subject
2	Still The Best
1	very poor quality
2	Big Chill in Little London
2	Mosbys medical dictionary
2	Borner Veggie Peeler
2	AWESOME MOVIE A MUST SEE
1	Character sheets with different pictures
2	Mysterious hospital deaths
2	Early learning toy
2	Great easy toy
2	His Second Album
2	Great Smoke Taste
2	Bradley Pecan Bisquettes
2	A great comfort
1	Typical Imported Product
2	a valuable resource
2	Simply the best
2	Great book - easy learning
2	Great book for existing programmers
1	very cryptic details
1	very bad book
2	A nice abridgement
2	Male only spaces
1	Defective version of great story
2	The Vedic Path
2	Jungle antics in two languages
2	New Wave Review
2	great shower filter
2	A wonderful movie
2	A Monumental Movie
2	farm animal stamps
2	Fake Bake Tan
2	An Outstanding Read
1	Great collection - horrible quality
2	Engaging Period Piece
2	ANOTHER GREAT CD
2	Nice value tent
2	perfect campground tent
1	A Claustrophobic Mess
2	Terrorific Extreme Adventuring
2	A good flick
2	a veritable masterpiece
2	Very Entertaining Movie
2	A ventriloquists nightmare
2	HP 1020 Laser
1	No Vista Driver
2	Padre Pio : Miracle Man
1	B rated film
2	U DA MAN
2	Pretty Toney Album
1	2 Good Songs
2	a fun book
1	big name - low rating
2	Good Coffee Warmer
1	Only 17 Watts
2	Coffee Warmer for My Desk
1	Mr. Coffee warmer
1	Luke Warm product
2	a handy gadget
2	Always a winner
2	Great romantic humor
2	Vov Richthofn Video
2	WW1 Flying Movie
1	Amethyst sterling bracelet
1	Poor use of DVD technology
1	no wide screen
1	A complete ripoff
1	Great Movie -- Junk DVD
1	no track listings
2	Shirt Pocket Norwegian
2	no more leaks
1	New born diapers
1	Worst diapers in the world
2	baby dry diapers
2	Always a goodchoice
1	1st time parents
1	A raw deal
2	finally no leaking
2	Great Diaper Product
1	Steady Price Increase
1	Surprisingly Poor Quality
1	A defective pack
2	Great baby gift
1	Poor Quality Diapers
1	Worst diapers on the planet
2	Appropriately named diapers
2	Good price point
2	absolutely the best
1	Bothered Baby Skin
1	Intense chemical fumes
2	Best Disposable Diaper
2	Best Diapers For Our Kids
2	A great deal
1	Diaper rash alert
2	A Pampers Household
1	A great disappointment
2	Excellent Older Edition
2	Good Contemplative Work
2	The Bar Song
2	A solid collection
2	Best fix for old shoes
2	Fantastic shoe repair
2	Great shoe for busy toddler
1	an open letter
1	A heavy brick
1	battery backup time
1	A BAD RISK
2	Beautiful MOH Dress
1	Rubber tipped mallets
2	Solid fuse holder
1	Poor Picture Quality
1	Horrible Picture Quality
1	Great Story - Bad Reproduction
2	Alan Jackson CD
1	excellent movie - poor quality
2	another fabulous book
2	best pastry book
2	Another Bernbaum masterpiece
2	Great little directory
2	Long time owner
2	The Satanic Mill
2	Great Jazz Album
1	Cell Phone Case
1	A Definite Miss
1	The Invisible Plot
2	Great guide to South Africa
1	Very poor book
2	Good set for roof tiles
2	good vietnam flick
2	Wabash Standard Plans
1	TOO MUCH PRESSURE
2	An H2 guide
2	The Third Secret
1	A disapointing stumble
2	Good Suspenseful Novel
1	predictable vactican thriller
1	the third secret
1	one sigma handbook
2	Great Celtic Sound
2	A Royal Kiss
2	INTER GENERATIONAL TRAUMA
1	Horrible video quality
2	Tivo 2 dt
1	Very Bad Experience
2	Superb Spark in Top Form
1	A Great Disapontment
1	THE SAME SONGS
2	Door hinge pin
2	Honest simple review
1	A BAD ANIME
2	Gorgeous singing of gorgeous music
2	a wonderful book
1	An interesting prospect
1	Too many characters
2	a fine read
1	A lead balloon
2	A wonderful tool
2	Great Utility Lantern
1	Cat Claw Scratcher
1	LONG DELIVERY TIME
1	Irwin Utility Knife
2	An Excellent Movie
2	That Liverpool Humor
2	Educating Rita Review
1	6 foot not 6 inches
2	A Charming Book
2	A Good Commemorative
2	Excellent Text for Business Writers
1	A little lacking
2	Great book by Great Guru
1	Little practical advice
2	Old English mystery
1	Paper feed problem
1	Paper feed nightmare
1	paper feed problems
1	Paper bottom feeder
1	HORRIBLE customer support
1	Paper Jam Issues
2	Great film - unimpressive DVD
2	Live Changing Film
1	The 90 's
2	A Great Sountrack
2	Kodak digital camera
2	Handy fishing companion
1	A Disappointing Reproduction
2	Michael Ball - Center Stage
2	Nice little show
2	A good fit
2	Good Simple Bike
1	Major Skip Problem
2	Great Price / Good Quality
2	An Astounding Story
2	Impressive first effort
2	Excellent introduction to Rumba Flamenca
2	TIVO Wireless Adapter
2	tivo wireless adapter
2	tivo usb adapter
2	Tivo Wireless review
2	Tivo Wireless adapter
2	My Second One
2	TiVo Wireless Adapter
2	perfect complement for a Tivo
2	a metaphorical masterpiece
2	Truly Talented Writing
2	Great ring to real life
2	Good movie material
2	an outstanding product
1	neck harness - poor design
1	Second rate Faulker
2	Excellent Workout Gear
2	Good quality recordings
2	Nice end clips
2	Really good book
2	Classic Steinbeck at his best
2	High school requirement
2	Great quick read
2	Beautifully Crafted Novel
2	An Easy Read
2	A Powerful Story
2	4 STAR SERVICE
2	4 Ingredient Dinner
1	Horrible negative stars
2	50 First Dates
2	Just a gift
2	50 first dates
2	Good feeling movie
2	50 First Laffs
1	my 2 cents
1	Shallow little girl
2	A music fan
1	No Barry Manilow
2	An amazing CD
2	Good 1st attempt
2	Very Good Album
1	Woohooo Bland Ballads
2	The New Voice
2	One More Comment
2	STILL THE BEST
2	A Rising Star
1	Simply bad music
1	clay hot man
1	bad music at its best
1	Overhyped mediocre debut
1	A Big Disappointment
1	Good Singer --- Bad Album
1	Generic Pop Fluff
2	Excellent Debut Album
2	Memorable Measure of a Man
1	a big disappointment
2	american idol fan
2	Good First Effort
1	Michael Bolton Jr
2	CLAY AIKEN = FANTASTIC SINGER
2	Super Immune Booster
2	Excellent Book for Java Architects
1	Real Bad Book
2	Deep Texas Soul
2	An awesome book
2	A rollicking ride
1	Unneccessarily Bad Language
2	Excellent historical psych
2	CaseLogic Laptop Sleeve
1	The Paradise War
2	A great read
1	Poor Disc Packaging
2	sanctuary second season
2	Favorite book of my teens
2	A good book
2	Nice quality tool
1	Poor cutting quality
2	Awesome Dress Shirt
2	Very Pleased Customer
1	great book / lousy ebook
2	Nine months under the sea
2	An exciting adventure
1	An Obsolete Translation
2	A vast improvement
2	Old time reading
1	Bad Printing Choices
2	A Poetic Masterpiece
2	Best R&B Singer
1	Very Disappointing Book
2	very good movie
2	Better action than the first
2	Great Family Movie
2	A different Adventure
2	Nice clear illustrations
1	Very Little Flavor
2	A Beautiful Book
2	Mission Coffee Table
2	Great cherry table
2	The Perfect Moisturizer
2	The Winter solstice
2	Da Real Sh%t
1	a good review
1	very poor toolkit
1	very bad quality
2	Great little book
2	Nice flute stand
1	An antique curiosity
2	The Complete CD
1	Mind numbing violence
2	Right atmosphere for the Blues
2	An excellent overview
1	Very poor resolution
2	A Big Smile
2	Time Katrina Book
2	Good product for dental hygiene
1	Junky Outdoor Fireplace
2	great bike rack
2	B Movie Nirvana
2	Agar Double Feature
1	1 good chapter
2	Area Code Changes
1	Adorama camera cheaters
2	Shirley Manson kix
1	Yuppie View of WWII Americans
2	The Greatest Generation
2	A powerful tribute
2	A real treasure
1	the greatest consumers
1	Interesting stories - dry writing
1	Sound bite literature
2	Great Review for the DBA
2	The perfect axe
1	Crazy Elephant CD
2	Good Soccer Shoes
1	Not much of a game
1	Pure luck with no strategy
2	Great simple game
1	Poor Packaging / No Warranty
2	Great Rice Cooker
2	Excellent Rice Cooker
2	nice rice maker
1	Rice spoils in 1 day
2	Awesome Rice Cooker
2	Zojirushi Rice cookers
2	great rice cooker
2	Great Product -- Wrong Color
1	Sudden Death of a Ball
1	Blatant Pixies Ripoff
2	One tough woman
2	A CLASSIC FRAGRANCE
2	Nelly SweatSuit Review
2	An outstanding series
2	Best Book on Cottage Style
1	Interdesign Clear Drainboard
2	Cockpit Resource Management
2	Another Good One
2	SpongeBob Squarepants Movie
2	spongebob squarepants movie
1	bose wave radio
2	A good product
2	Very nice shirt
2	great historical fiction
2	Definitely a Keeper
2	great niche music
2	Good starter cd
2	Life changing book
2	Sturdy Protective Case
1	no good instructions
2	Excellent historical fiction
2	An excellent book
2	An Amazing Novel
1	Sleep indusing boredom
1	Bad Boring Book
1	Very good quality
1	A programmers nightmare
2	A Genius Director
1	just a copy
2	A SPOOKY GEM
2	An underated masterpiece
1	A boring album
2	Entertaining Pulp Fiction
2	A Timeless Classic
2	fantastic adventure novel
2	Great Instructional DVD
2	Great frothing pitcher
2	Great little pitcher
2	great pitcher for the price
2	Heavy duty pitcher
1	Psychology 4 Edition
1	micro powder salt
2	good reading for my son
2	A Nice Read
2	Big Band Music
1	Big Band Hits
1	a nice thought
2	EWAN MCGREGOR FANS
2	The Isaiah Effect
2	Great punk album
1	Too much promoting
1	Very mixed results
2	Chi Running book
2	A Beautiful Find
1	A good yarn
1	A dark farce
2	Great instruction DVD
1	Unreasonable support policies
2	Quality Bose product
2	a great classic
2	Bow maker book
1	Sticky yucky mess
2	Simply A Masterpiece
2	CS Lewis at his best
2	An Overlooked Classic
1	Great Concept - Lousy Product
2	Good program with nice graphics
2	Dandruff shampoo in a bar
2	adult swim packaging
2	Excellent Shakespeare Compilation
2	Itsy Bitsy Spider
1	no steel toe
2	A Great Beginning
2	Classic Batman adventure
2	Best Batman Movie
2	Best Batman Film
2	A Serious Batman
1	More Hollywood Garbage
1	NO JAPANESE SUBTITLES
2	Bicycle Display Stand
1	Bad tv movie
2	Pretty good video
2	Good protection from sticky fingers
1	a thorough disappointment
2	A WONDERFUL READ
2	Christian Life Gold
1	Great service on defective amplifier
2	Nice unit for the money
2	Good solid amp
2	Great Christian fiction
2	Gods & Kings
1	Lackluster story telling
1	too many typos
2	The Onion Ambassador
2	Eleven Blue Men
2	Beautiful folk songs
2	An awesome cd
1	Another monotonous drone
1	Outrageous bad bass
2	Comprehensive food guide
2	Hot dance scenes
2	Incredible Christmas gift
2	Anger Management Workbook
1	The Anger Wrokbook
1	Worthless Coffee Pot
2	Loy & Powell
2	A Beautiful Map
1	Little Giant Ladder
2	little giant ladder
1	hOT sPACE rEVIEW
2	A great book
2	A page turner
2	Meatier hooks than a slaughterhouse
1	Good movie -- bad DVD
1	Aisha Pocket Neopet
1	Worst Travis MsGee
2	A Unique AH
2	Chuck Taylor 's
2	Great Deal - Great Fit
2	opinion de compra
2	converse all star
2	Black Converse Sneakers
2	Converse tennis shoes
2	Coast salish essays
1	Under developed characters
2	Great sounding muffler
2	Excellent system for the money
2	historical ballet footage
2	A Brilliant Album
2	Great substitute for University Physics
2	Very Interesting Book
1	Family Affair Review
2	Great component tester
2	Pocket Atlas Review
2	Cooking School whisk
1	596 piece puzzle
2	Good 3rd installment
1	Worse ever video
1	DVD BOOT HILL
2	An enjoyable read
2	A Different View
2	very good beginning
1	A tentative beginning
2	A wild ride
2	Too Much Like the Matrix
1	constantine video dvd
2	Keanu Reeves movies
2	A pleasant surprise
2	Very fast results
2	Simply Great A+
1	Worst Album by the Crowes
2	Great historical review
2	The real Ben
1	A Sad hero
2	QUITE THE MAN
2	Bio Ben Franklin
2	Invigorating adventure story
1	A New Definition
2	Good Fan at Great Price
2	Amazing Wart Stick
1	severe allergic reaction
1	Slow moving crap
2	the new wave
2	An interesting toy
2	Amazing little creation
1	Very poor reception
2	Good job for the price
2	Real Trinidadian Flavors
2	A bittersweet novel
2	An Endearing Tale
1	Mixed up pages
2	A Touching Book
2	A Moving Book
2	An Exceptional Novel
2	5 stars for Five Star
2	Just Anothr Kid
1	BIG NAMES / POOR RESULTS
2	A magnificent performance
2	good short novels
2	New zombie books
2	Zombie fiction at its finest
2	Nice space saver
2	Great shoe organizer
2	Great space saver
2	Tall shoe Rack
1	Battery Hatch - Button Location
2	Hot Dog Roller
1	Very approximate drawing
2	Great Foot Cream
2	Good family film
2	a thrilling read
2	A Good Read
2	Most enjoyable entertainment
2	Another great book
2	Incorrect Product Description
2	Excellent Window into our Past
2	Great Gritty Clean
2	Really nice ring
2	Zany film of Lousiana backwaters
2	Soggy Bottom U.S.A.
2	soggy bottom usa
2	Strong Vapor Action
2	Refreshing soak for tired toes
2	Scything hardcore beauty
2	The best book
2	The Transal Saga
2	An Exhilarating Adventure
2	James Lee Burke
2	Decent Airsoft Handgun
2	Neat Little Book
2	Very Singable Songs
2	Basis Face Wash
2	inline batman review
2	A Enjoyable Novel
2	An accessible introduction
2	Wonderful old songs
1	Extremely Poor Quality
2	A Great Read
2	Desert Solitaire Review
1	No Light Relief
1	womans life in colonial days
1	Very poor idea
1	inconsistent spray pattern
2	trolling motor prop
1	Bad sound quality
2	Generational Dirty Laundry
2	Fresh Prince Will
2	a great season
1	Worst comedy of the year
1	No big whup
1	Unoriginal piece of boring work
2	Great Dance Album
2	Cute lil cd
2	One Hell of a Ride
2	Plantronics OEM order
2	So many uses
2	A New Favorite
2	4 1/2 stars
2	Office Space dvd
2	Cult Classic for Cubicle Cadre
2	Günter Grass : Die Blechtrommel
2	The WinBack reveiw
2	Pretty Fun Game
2	Pretty cool Game
2	A Love Story
2	A excellent phone
2	F Troop Review
2	An amazing romp
2	Classic Wolfe Novel
2	A wonderful classic
2	The Marvel Encyclopedia
2	Quebec City in a day
1	Film Noir Reader
1	Great book . Crap printing
2	Attractive Edition of a Classic
2	Classic Exposition on Reasonable Faith
2	A Pleasant Appeal
2	Mere Christianity Review
2	An excellent compilation
2	Excellent Urban Tale
1	Terrible sound quality
2	Good Practical Advice
1	A Republican Movie
2	A TV Event
2	Ramona Large Print
2	toyota prius sunshield
2	AWESOME FRY PAN
1	COBALT DRILL BITS
2	An old favorite
1	Too Much Rap
2	Jude the Obscure
1	A Wretched Production
2	Perfect little pot
1	Jumpy terrible product
1	hdmi cable category2
2	Good budget cable
2	A Good Buy
2	A True Masterpiece
2	Great deep messages
2	The last Unicorn
2	The Last Unicorn
2	The Ultimate Classic
2	An Ageless Film
1	HORRIBLE PICTURE QUALITY
1	last unicorn dvd
2	the complete king
2	The Silver Sword
1	Born Free Sequel
2	Terrific family movie
2	2008 Scion tC
2	Puffy Wall Art
1	A Rocky Tale
2	Wonderful Mitford book
2	A True Believer
2	Awesome Lip Gloss
2	The Crippled Lamb
2	Creative arrangements of Disney favorites
2	Excellent Crime Drama
2	A good adventure
2	Best cookware for your dollar
1	Average campy movie
1	Not all factual
1	Badly written fiction
1	Really Stupid DVD
1	bad jumping beans
2	Heavy duty rack
1	leaky pot syndrome
2	a great book
2	Truly a wonder
1	Obviously a Liberal
2	An excellent read
2	Multiplying learning help
1	Poor Lyrical Effort
1	average filler Album
2	Good relaxing music
2	Average singer - Great songs
2	QuickShade Marketplace Screen
1	A HOT MESS
1	a disappointing bore
2	A consuming read
1	Buff King Hal
1	Dreadful Historical Romance
2	Great Historical Storyline
1	Abridged Audiobook Review
2	a good read
2	my favorite book
2	An Excellent Read
2	Book Club Picks
2	Great Page Turner
2	Very entertaining read
2	Interesting picture of the times
2	Good Historical Novel
2	Great Historical Fiction
2	Mary Oleyn a Pleasant Accident
1	Bad Tudor Porn
2	Great Primer to Quantum Mechanics
1	Luke warm on the Boppy
1	A HUGE disappointment
1	Bad Nike Shoe
2	An Unexpected Thrill
2	A GREAT BOOK
2	A startling insight
2	Pretty Good Book
2	Perfect book with great symbolism
2	A true classic
2	A Grand Slam
2	A Freudian fable
2	My daughters choice
2	A great adventure
2	a literary masterpiece
2	Great Bra 's
2	Very cute story
1	tin can with a needle
1	Poor Quality Control
1	very low volume
1	such a letdown
1	A Profound Disappointment
2	Our favorite book
2	Great Little Knife
2	Fun Knobs for Girls nursery
1	too much fat
1	A big disappointment
2	Great Start - Weak Finish
2	Kindle Sample Version
1	Profoot Toes Beds
2	An Entertaining Novel
2	Good start to the series
2	20th Century Classic
2	The Perfect Book
2	electric thumb piano
2	NcStar scope mount
2	realy great show
2	Useful Tool for the Impossible
2	Blue Gill fever
1	Very low quality
2	Automatic Refill System
2	Really Fun Read
1	Long lists of Ant methods
2	excellente dvd concert
2	Sixteen little gems
2	Garmin power cord
2	Well done autobiography
2	psi man review
2	A Great Film
2	Another Best Seller
2	a beautiful CD
2	A Quantum Leap
1	Good Story - Bad Editing
2	great second half
2	Authentic Irish music
1	Low quality DVD
1	The Kingless Land
1	GREAT movie - TERRIBLE DVD
2	Great family movie
2	Crocodile Dundee II
2	An Excellent Sequel
2	Nice soft feel
2	Awesome concert / poor production
1	Too much editing
2	Helpful ASL Software
1	Disappointing sound quality
2	A necessary addition
2	A Family Story
2	Big Show Review
2	Passionate Silent Film
2	Interesting Story of Mental Illness
2	Very effective cleaning
2	Damon Runyon Omnibus
2	The Slang Writer
2	An illuminating survey
2	The Vampire World
2	Better Sex Video
2	Excellent Review Book
2	A family favorite
2	A real classic
2	NCIS Third Season
2	NCIS 3rd Season
2	A new venture
2	Awesome war movie
2	Midway collectors adition
2	good compilation of Peter Tosh
2	Gene Hackmann the great actor
1	The Japanese Twins
1	Good Picture of Vigilante Justice
1	A Grave Mistake
2	red wheat seed
2	Crazy Good Seeds
2	Great Christian romance
