3	Too Much Flavor	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	My favorite flavor	n[(n/n)   n[(n/n)   n]]
5	a good buy	n[(n/n)   n[(n/n)   n]]
5	My favorite Kettle Chip	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Great Tasting Chips	n[(n/n)   n[(n/n)   n]]
5	GREAT TASTING CHIPS	n[(n/n)   n[(n/n)   n]]
5	Great strong flavor	n[(n/n)   n[(n/n)   n]]
5	favorite Earl Grey tea	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	A HUGE Success	n[(n/n)   n[(n/n)   n]]
5	Shrimp stir fry	n[(n/n)   n[(n/n)   n]]
5	Bavarian Creme Flavor Oil	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	Great substitute sweetener	n[(n/n)   n[(n/n)   n]]
4	Very different flavor	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Such an excellent chip	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	really good chips	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Excellent Tortilla chips	n[(n/n)   n[(n/n)   n]]
5	Very Timely Delivery	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
4	A Surprising Find	n[(n/n)   n[(n/n)   n]]
2	$ 4 down the drain	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
5	cuttiest gum of the century	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
5	great coffee - terrible price	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
4	Perfect Sampler of Milka Chocolate	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Great little treats	n[(n/n)   n[(n/n)   n]]
5	Rudolph Gingerbread House	n[(n/n)   n[(n/n)   n]]
5	Adorable basket-makes nice presentation	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Specialty party item	n[(n/n)   n[(n/n)   n]]
5	chocolate liquor cups	n[(n/n)   n[(n/n)   n]]
5	ROYAL CANIN COCKER	n[(n/n)   n[(n/n)   n]]
5	Rave Review for Rolled Oats	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Great deal on great tea	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	the best tea	n[(n/n)   n[(n/n)   n]]
3	Interesting info about baking soda	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	mm mm oats	n[(n/n)   n[(n/n)   n]]
5	Good berry flavor	n[(n/n)   n[(n/n)   n]]
1	Not a Fan	n[(n/n)   n[(n/n)   n]]
5	Sassafras Tea Bags	n[(n/n)   n[(n/n)   n]]
5	No-Pot Fresh Coffee	n[(n/n)   n[(n/n)   n]]
5	An ideal breakfast	n[(n/n)   n[(n/n)   n]]
5	SUPERIOR HARD-TO-FIND PRODUCT	n[(n/n)   n[(n/n)   n]]
5	Best Brown Sugar Cubes	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	The BEST mint	n[(n/n)   n[(n/n)   n]]
5	Enjoyable Green Tea	n[(n/n)   n[(n/n)   n]]
1	Gold Plated Cereal	n[(n/n)   n[(n/n)   n]]
5	college student gourmet	n[(n/n)   n[(n/n)   n]]
1	Uncle rays without much taste	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
4	jolokia salsa review	n[(n/n)   n[(n/n)   n]]
4	Best Iced tea	n[(n/n)   n[(n/n)   n]]
5	dense licorice flavor	n[(n/n)   n[(n/n)   n]]
5	Very cute pops	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	small swirled lollipops	n[(n/n)   n[(n/n)   n]]
4	Apple Cinnamon Muffins	n[(n/n)   n[(n/n)   n]]
4	Au Gratin Potatoes	n[(n/n)   n[(n/n)   n]]
5	Stuffed Baked Potatoes	n[(n/n)   n[(n/n)   n]]
5	MAXIMUM RAVE POWER	n[(n/n)   n[(n/n)   n]]
5	Now a staple	n[(n/n)   n[(n/n)   n]]
5	Great choice for little dogs	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	A Healing Tea	n[(n/n)   n[(n/n)   n]]
5	Absolutely the Best	n[(n/n)   n[(n/n)   n]]
4	Good training treat	n[(n/n)   n[(n/n)   n]]
5	Rich J Wyzykoski	n[(n/n)   n[(n/n)   n]]
5	great customer service	n[(n/n)   n[(n/n)   n]]
1	Poor quality product	n[(n/n)   n[(n/n)   n]]
4	Gluten Free Licorice	n[(n/n)   n[(n/n)   n]]
5	GREAT FAT FREE RANCH	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	tic tac solution	n[(n/n)   n[(n/n)   n]]
5	Good flour for gluten-free baking	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	My new favorite sweetener	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	best tasting stevia	n[(n/n)   n[(n/n)   n]]
5	the best stevia	n[(n/n)   n[(n/n)   n]]
5	The Best Stevia	n[(n/n)   n[(n/n)   n]]
5	great inexpensive caviar	n[(n/n)   n[(n/n)   n]]
3	fishy little devils	n[(n/n)   n[(n/n)   n]]
5	Vintage Tasting Coffee	n[(n/n)   n[(n/n)   n]]
5	A Good Choice	n[(n/n)   n[(n/n)   n]]
5	fantastic hot meal	n[(n/n)   n[(n/n)   n]]
5	Lindt Pistachio Chocolate	n[(n/n)   n[(n/n)   n]]
5	Applesauce Spice Cake	n[(n/n)   n[(n/n)   n]]
5	Delicious black jelly beans	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	great calorie cutter	n[(n/n)   n[(n/n)   n]]
5	FiberGourmet light penne	n[(n/n)   n[(n/n)   n]]
4	Gluten free goodness	n[(n/n)   n[(n/n)   n]]
5	Delicious Cup o ' Tea	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Good Dog Food	n[(n/n)   n[(n/n)   n]]
5	Harmony Farms Review	n[(n/n)   n[(n/n)   n]]
4	Great Dog Food	n[(n/n)   n[(n/n)   n]]
5	Great tasting chips alternative	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Perfect Pop Chips	n[(n/n)   n[(n/n)   n]]
5	Popchips variety box	n[(n/n)   n[(n/n)   n]]
5	Very Happy Surprise	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Pop chips variety	n[(n/n)   n[(n/n)   n]]
5	fantastic mix of Popchip goodness	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
3	Low calorie snack	n[(n/n)   n[(n/n)   n]]
4	Great guiltless snack	n[(n/n)   n[(n/n)   n]]
4	Good Snack Choice	n[(n/n)   n[(n/n)   n]]
3	Organic Fruit Review	n[(n/n)   n[(n/n)   n]]
5	Dirty Martini Olive Juice	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	A good dirty martini	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Great Dirty Matinis	n[(n/n)   n[(n/n)   n]]
5	Morton Sea Salt	n[(n/n)   n[(n/n)   n]]
3	Just an FYI	n[(n/n)   n[(n/n)   n]]
5	Great Waffles for us non-cooks	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
4	Good Basic Mix	n[(n/n)   n[(n/n)   n]]
5	Stonewall Pancake Mix	n[(n/n)   n[(n/n)   n]]
5	BEST PANCAKES OF MY LIFE	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
5	Stonewall Kitchen pancake mix	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Farmhouse Waffle Mix	n[(n/n)   n[(n/n)   n]]
5	Our favorite breakfast choice	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Excellent choice for Belgian Waffles	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Great Waffle Mix	n[(n/n)   n[(n/n)   n]]
5	The Best Waffle Mix	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	The best waffles	n[(n/n)   n[(n/n)   n]]
5	our favorite pancake mix	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	Very Good Flavor	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Excellent rice crackers	n[(n/n)   n[(n/n)   n]]
4	Excellent non-gluten product	n[(n/n)   n[(n/n)   n]]
3	Glorified baby food	n[(n/n)   n[(n/n)   n]]
4	Great oolong for the price	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
4	pretty good stuff	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
1	Different product than the photo	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
5	CENTO SAN MARZANO	n[(n/n)   n[(n/n)   n]]
5	A wonderful dessert	n[(n/n)   n[(n/n)   n]]
5	Excellent base mix	n[(n/n)   n[(n/n)   n]]
5	Amazing Tea - My Favorite	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
5	Most delicious tea	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	A beautiful experience	n[(n/n)   n[(n/n)   n]]
5	Top quality Salsa	n[(n/n)   n[(n/n)   n]]
5	The best healthy muffin	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	The Best Training Treat	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Truly concentrated juice	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Delicious tart cherry concentrate	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	tart cherry concentrate	n[(n/n)   n[(n/n)   n]]
5	My favorite crackers	n[(n/n)   n[(n/n)   n]]
4	Pretty Good Dough	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
4	YUMMY Indian DHALL	n[(n/n)   n[(n/n)   n]]
5	Yellow split peas	n[(n/n)   n[(n/n)   n]]
5	Gevalia Melange Maison Corse	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	Great cookies - TERRIBLE PRICE	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	New Favorite Dark K-Cup	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Wonderful dark coffee	n[(n/n)   n[(n/n)   n]]
5	the best k-cup	n[(n/n)   n[(n/n)   n]]
5	Good Bold Coffee	n[(n/n)   n[(n/n)   n]]
5	Great tasting coffee	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Best overall coffee	n[(n/n)   n[(n/n)   n]]
4	Nice balanced taste	n[(n/n)   n[(n/n)   n]]
5	Mahogany k cups	n[(n/n)   n[(n/n)   n]]
5	Great simple coffee	n[(n/n)   n[(n/n)   n]]
4	Not a sports drink	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Fisher Pecan Chips	n[(n/n)   n[(n/n)   n]]
5	Thomy Mustard Maniac	n[(n/n)   n[(n/n)   n]]
5	Thomy Scharfer Senf	n[(n/n)   n[(n/n)   n]]
5	Delicious low cal treat	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
1	Bad tasting soup	n[(n/n)   n[(n/n)   n]]
3	Lobster Tomalley = health risk	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Organic Golden i	n[(n/n)   n[(n/n)   n]]
5	Mrs. Mays almond crunch	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	Sweet & nutty	n[(n/n)   n[(n/n)   n]]
5	Mrs Mays Anonymous	n[(n/n)   n[(n/n)   n]]
5	Delicious healthy snack	n[(n/n)   n[(n/n)   n]]
5	Great health benefits	n[(n/n)   n[(n/n)   n]]
5	Perfect summer tea	n[(n/n)   n[(n/n)   n]]
5	Wonderfully refreshing drink	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
4	Refreshing summer beverage	n[(n/n)   n[(n/n)   n]]
1	stash tea powder review	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Easy Summer dessert	n[(n/n)   n[(n/n)   n]]
5	Our Favorite Popcord	n[(n/n)   n[(n/n)   n]]
5	Amish Baby White Popcorn	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	Very good popocorn	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
1	Baby White Popcorn	n[(n/n)   n[(n/n)   n]]
3	Decent canned clam chowder	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Best Canned Chowder	n[(n/n)   n[(n/n)   n]]
5	bar harbor clam chowder	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
1	USA Chicken Stix	n[(n/n)   n[(n/n)   n]]
5	My afternoon pick-up	n[(n/n)   n[(n/n)   n]]
5	Safety Instructions for coca tea	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	my favorite sugarless flavor	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
4	Green Mountain K Cups	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	My FAVORITE K-Cup	n[(n/n)   n[(n/n)   n]]
5	Peanut Butter Cookies	n[(n/n)   n[(n/n)   n]]
5	Oreo Dipped Delight Bars	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	100 calorie Cakesters	n[(n/n)   n[(n/n)   n]]
1	Kitty Junk Food	n[(n/n)   n[(n/n)   n]]
2	almost expired seaweed	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
3	gluten free basic mix	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	nice caramel flavor	n[(n/n)   n[(n/n)   n]]
5	Great mild coffee	n[(n/n)   n[(n/n)   n]]
5	Hodgson mill brownie mix	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Excellent Casablanca Tea	n[(n/n)   n[(n/n)   n]]
5	wonderful loose leaf tea	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	great toddler snacks	n[(n/n)   n[(n/n)   n]]
5	Fantastic Goat Cheese	n[(n/n)   n[(n/n)   n]]
4	great alternative for coffee drinkers	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Hodgson Potato Bread	n[(n/n)   n[(n/n)   n]]
3	potato bread mix	n[(n/n)   n[(n/n)   n]]
5	Excellent bread mix	n[(n/n)   n[(n/n)   n]]
5	Delicious Homemade bread	n[(n/n)   n[(n/n)   n]]
5	Potato Bread Winner	n[(n/n)   n[(n/n)   n]]
5	Great Tasting Water	n[(n/n)   n[(n/n)   n]]
5	TalkingRain Spring Water	n[(n/n)   n[(n/n)   n]]
5	A great buy	n[(n/n)   n[(n/n)   n]]
5	Great light cracker substitute	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Refined Tea Taste	n[(n/n)   n[(n/n)   n]]
4	Delicious Hot Cocoa	n[(n/n)   n[(n/n)   n]]
5	Great hot chocolate	n[(n/n)   n[(n/n)   n]]
5	good hot cocoa	n[(n/n)   n[(n/n)   n]]
5	A + + Service	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
3	Pretty good cocoa	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Great tasting coco	n[(n/n)   n[(n/n)   n]]
5	Kcup Hot Cocoa	n[(n/n)   n[(n/n)   n]]
5	Keurig hot chocolate	n[(n/n)   n[(n/n)   n]]
5	Great Dark Cocoa	n[(n/n)   n[(n/n)   n]]
5	Hot cocoa k-cups	n[(n/n)   n[(n/n)   n]]
5	Best hot chocolate	n[(n/n)   n[(n/n)   n]]
5	Creamy & Rich Cocoa	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	best k-cup hot chocolate	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Hot Cocoa K-cups	n[(n/n)   n[(n/n)   n]]
5	keurig hot chocolate	n[(n/n)   n[(n/n)   n]]
5	Grove cocoa k-cups	n[(n/n)   n[(n/n)   n]]
5	Hot Choc K Cup	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Good Hot Chocolate	n[(n/n)   n[(n/n)   n]]
3	Grove Square Hot Cocoa	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Best Hot Cocoa	n[(n/n)   n[(n/n)   n]]
5	Yummy hot chocolate	n[(n/n)   n[(n/n)   n]]
5	Grove City Hot Chocolate	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Good Cocoa - GREAT price	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Excellent Hot Chocolate	n[(n/n)   n[(n/n)   n]]
4	Grove Square Hot Chocolate	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	hot cocoa cups	n[(n/n)   n[(n/n)   n]]
5	Grove Square K-cups	n[(n/n)   n[(n/n)   n]]
5	Great Hot Chocolate	n[(n/n)   n[(n/n)   n]]
5	Wonderful Hot Cocoa	n[(n/n)   n[(n/n)   n]]
5	Excellent Hot Chocholate	n[(n/n)   n[(n/n)   n]]
4	Best K-cup cocoa	n[(n/n)   n[(n/n)   n]]
5	yummy hot choc--olate	n[(n/n)   n[(n/n)   n]]
4	Nice tasting cocoa	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Hot Cocoa k cups	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Fantastic Orange Tea	n[(n/n)   n[(n/n)   n]]
1	an unsorted assorted	n[(n/n)   n[(n/n)   n]]
3	Pretty good product	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Great flavored tic tacs	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	perfect salad dressing	n[(n/n)   n[(n/n)   n]]
5	Lazzaroni Amarettini Cookies	n[(n/n)   n[(n/n)   n]]
5	The best bean	n[(n/n)   n[(n/n)   n]]
5	PG Tips in the bags	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
2	A Bitter Pill	n[(n/n)   n[(n/n)   n]]
4	organic honey grahams	n[(n/n)   n[(n/n)   n]]
5	organic graham crackers	n[(n/n)   n[(n/n)   n]]
5	No more shedding	n[(n/n)   n[(n/n)   n]]
3	 Diet  treat	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Yummy Dark Chocolate	n[(n/n)   n[(n/n)   n]]
5	Dark chocolate cocoa	n[(n/n)   n[(n/n)   n]]
1	Nasty watery drink	n[(n/n)   n[(n/n)   n]]
5	chocolate chip potato cookies	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Very good cookie	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
4	Thai Chili Sauce	n[(n/n)   n[(n/n)   n]]
5	Really good sauce	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Mae Ploy Chili Sauce	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	My Favorite Dipping Sauce	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Good coffee with great service	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	My favorite cofee	n[(n/n)   n[(n/n)   n]]
5	A great natural snack	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Good Nature Licorice	n[(n/n)   n[(n/n)   n]]
5	good traditional licorice	n[(n/n)   n[(n/n)   n]]
5	THE BEST LICORICE	n[(n/n)   n[(n/n)   n]]
5	Great licorice flavor	n[(n/n)   n[(n/n)   n]]
5	One Java Pods	n[(n/n)   n[(n/n)   n]]
5	Great alternative for K-cup users	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
2	Very weak coffee	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Melitta One Java Pods	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
3	Parisian coffee blend	n[(n/n)   n[(n/n)   n]]
5	Yummy soft peppermint	n[(n/n)   n[(n/n)   n]]
4	Great spice blend	n[(n/n)   n[(n/n)   n]]
5	Nice polyvalent spice	n[(n/n)   n[(n/n)   n]]
5	Great gift idea	n[(n/n)   n[(n/n)   n]]
4	Good Hot Stuff	n[(n/n)   n[(n/n)   n]]
5	Great Food Company	n[(n/n)   n[(n/n)   n]]
5	very nice plant	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Smooth Rich Blend	n[(n/n)   n[(n/n)   n]]
5	Great Body Wash	n[(n/n)   n[(n/n)   n]]
4	Good Body Wash	n[(n/n)   n[(n/n)   n]]
5	A No Brainer	n[(n/n)   n[(n/n)   n]]
2	Mini Cookies with Mini Merits	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
2	Bad flavor combination	n[(n/n)   n[(n/n)   n]]
5	Perfect diet aid	n[(n/n)   n[(n/n)   n]]
5	Good sardine choice	n[(n/n)   n[(n/n)   n]]
4	Kuhflecken chocolate bar	n[(n/n)   n[(n/n)   n]]
5	Packaged Red Wheat Seeds	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Excellent store bought cookie	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
2	Poor volume with Shure SM57	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
4	Afforable Low-Noise XLR-To-USB Preamp	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Another Great Product	n[(n/n)   n[(n/n)   n]]
5	Bllue Mic Icicle	n[(n/n)   n[(n/n)   n]]
5	Cheap reliable solution	n[(n/n)   n[(n/n)   n]]
5	Great gluten free product	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	great simple GF mix	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Tasty non-corn muffins	n[(n/n)   n[(n/n)   n]]
5	Gluten free bisquick	n[(n/n)   n[(n/n)   n]]
3	So-So pancake mix	n[(n/n)   n[(n/n)   n]]
4	Solid GF Mix	n[(n/n)   n[(n/n)   n]]
5	Really good mix	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	great baking aid	n[(n/n)   n[(n/n)   n]]
5	Gluten free Bisquick	n[(n/n)   n[(n/n)   n]]
5	Gluten Free Bisquick pancakes	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Best GF pancakes	n[(n/n)   n[(n/n)   n]]
1	Very DISAPPOINTING Pancakes	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
2	Not a fan	n[(n/n)   n[(n/n)   n]]
1	a total scam	n[(n/n)   n[(n/n)   n]]
2	Bisquick GF Mix	n[(n/n)   n[(n/n)   n]]
5	Good gluten free pancakes	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	A good surprise	n[(n/n)   n[(n/n)   n]]
5	gluten free Bisquick	n[(n/n)   n[(n/n)   n]]
4	Great GF Baking Mix	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Great morning cup	n[(n/n)   n[(n/n)   n]]
2	Duncan Hines cake miss	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
3	My Favorite Candy But-o-Honey	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Fresh Soft Candy	n[(n/n)   n[(n/n)   n]]
5	LOVELY JUNIPER BERRIES	n[(n/n)   n[(n/n)   n]]
5	Real Customer Service	n[(n/n)   n[(n/n)   n]]
5	Great Gift Idea	n[(n/n)   n[(n/n)   n]]
5	great great great	n[(n/n)   n[(n/n)   n]]
4	Floral tasting tea	n[(n/n)   n[(n/n)   n]]
5	very good coffee	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
3	A fine coffee	n[(n/n)   n[(n/n)   n]]
5	Excellent Smooth flavor	n[(n/n)   n[(n/n)   n]]
4	Nice strong blend	n[(n/n)   n[(n/n)   n]]
3	A decent cuppa	n[(n/n)   n[(n/n)   n]]
3	A Decent Decaf	n[(n/n)   n[(n/n)   n]]
4	Rich smooth taste	n[(n/n)   n[(n/n)   n]]
